,0
0,831002.7443552372
1,829145.1675584401
2,839592.994831946
3,842522.5387894668
4,844200.2894852839
5,843608.6703888527
6,847963.1643729678
7,857792.6675186348
8,856641.6269608246
9,849728.2481829108
10,852736.0752459414
11,844041.9932356108
12,839496.3131834711
13,854093.747127664
14,858885.9419956978
15,858021.6379903768
16,866532.0387534657
17,877733.6612008295
18,884995.0720689412
19,885598.8115685687
20,880025.2079427239
21,884926.2797773125
22,874609.5857867305
23,873344.3262514853
24,883867.8406733674
25,873848.2397514776
26,876671.674719944
27,873551.2782703651
28,872232.203156228
29,880913.9305905909
30,877963.1075550867
31,870054.2837426049
32,870864.560701635
33,879507.4867439675
34,884108.083281236
35,891855.5985189498
36,892998.7546385259
37,896904.4504769521
38,897083.4898790041
39,878983.8056961138
40,874881.8574302542
41,869105.4855032823
42,862663.1114728102
43,864065.7729448205
44,868753.7098709331
45,881423.4491993664
46,880352.9330635803
47,881738.4433383488
48,882678.4541831156
49,892996.7967540387
50,894986.8986073098
51,902401.877088266
52,898065.1593795394
53,893477.1031546968
54,896178.7376159375
55,898034.8586507565
56,887757.1749636328
57,873899.5590414818
58,884947.3619936142
59,890063.4090423391
60,881703.2864668135
61,878660.1026471641
62,870473.6120430089
