,0
0,1037244.5870510986
1,1041094.1395375719
2,1047774.3552008623
3,1045100.207019359
4,1046596.3000764583
5,1047954.2038216498
6,1048720.8282189027
7,1042312.3426894362
8,1042720.4891691239
9,1036985.3983911091
10,1045971.3030618521
11,1046524.3774008655
12,1036096.797857682
13,1045240.716488955
14,1034651.5312379044
15,1019966.984126296
16,1022230.9534197294
17,1030000.9231336209
18,1027256.6308057548
19,1018695.296360799
20,1028054.0124588954
21,1031517.1637034004
22,1049611.6914145462
23,1047298.8674130185
24,1066297.1430879012
25,1066164.7997813364
26,1068384.012289427
27,1066504.3733946262
28,1073944.5356333235
29,1074141.5741496547
30,1077717.8850524768
31,1078749.0156580538
32,1080257.4229603468
33,1085839.6429111813
34,1085541.4651959145
35,1085234.647391109
36,1076229.5884006324
37,1087798.8855261472
38,1094661.1901252272
39,1102078.9052375236
40,1099798.1578076757
41,1107348.9244782852
42,1107167.4415897382
43,1103024.126460806
44,1106077.3300024841
45,1100641.3203064553
46,1095406.8517205743
47,1103196.7635524832
48,1102962.468643254
49,1099445.672244856
50,1094721.4441790555
51,1091277.7936780662
52,1094668.3729318073
53,1106760.4888253957
54,1107674.134036389
55,1113744.2628097534
56,1113733.2628097534
57,1102937.337804242
58,1097105.7492430378
59,1092807.5497225004
60,1101716.188565631
61,1101078.1054451533
62,1109537.394466224
