,0
0,-811.6618636234198
1,10526.605641576461
2,-2917.681681235903
3,7423.181192484917
4,1278.0772315636277
5,-261.759219308733
6,-275.1365131759085
7,-2637.071227344568
8,980.3942487646127
9,3364.7973376581213
10,5697.0869643209735
11,-2294.5625269942684
12,7827.9194295648485
13,1147.9832839851733
14,-2902.7485199475195
15,-1947.2893374203704
16,-4461.5940145632485
17,9272.477934441646
18,-764.9460053979419
19,300.1052815655712
20,1377.7024444225244
21,-5097.012219741824
22,-4958.780752824503
23,-7444.811646484304
24,3272.995003854623
25,3079.4830216948176
26,6071.695866642753
27,7570.777660392341
28,-6618.412874577101
29,1209.488628613064
30,3173.327837478835
31,-9697.414563802304
32,688.716821708018
33,-9684.627318449668
34,-12434.640496528009
35,-20139.38426272443
36,4105.597145153675
37,-6017.218632153468
38,14593.456318551092
39,-2638.929775428376
40,-6770.628195078811
41,10941.475662021781
42,-25909.824438099866
43,-659.8650277027627
44,12387.084318265435
45,11247.49821643217
46,-3965.5603686602553
47,10349.313116669073
48,-5029.055014382815
49,-13390.521724099759
50,3790.5224500311306
51,632.1362887026044
52,5519.560931146261
53,8447.58392727864
54,6983.172005272005
55,-310.0219075755449
56,-6634.926333576324
57,11726.36168126727
58,7467.12383764796
59,-1352.819795677322
60,2334.346083924407
61,4087.10110978561
