,0
0,8752.020923988777
1,-2812.2304384971503
2,-1636.6568670184352
3,4280.399842064828
4,3463.4508059633663
5,2115.5362411239184
6,1280.5985609962372
7,-764.0958319321508
8,-10775.072035479592
9,-514.3049499720801
10,4025.603175004013
11,-16540.691722096875
12,-10248.639253334026
13,3618.7132498396095
14,18173.533828945598
15,288.47943062265404
16,4363.0507361614145
17,1165.874118051608
18,-3858.876277359668
19,-7911.477984592668
20,10025.333946569473
21,7606.612908564741
22,-2416.6822674670257
23,-239.392565269256
24,-172.78911530948244
25,-1396.0248411633074
26,-25149.910225171596
27,258.4571253671311
28,2679.1614502994344
29,-12545.036462371121
30,-6128.818809202756
31,-1913.4070092397742
32,-20537.04575301311
33,-11082.691762714763
34,22437.082663818845
35,5014.74845100916
36,3191.7727544266963
37,-10654.825072665466
38,-3426.5630815331824
39,3745.2513229210163
40,19322.651617966476
41,-891.2660513622686
42,-972.3296577894362
43,-2094.1080729840323
44,8085.869013664662
45,-4689.291756717372
46,-4345.398646012531
47,-22893.705727644498
48,5515.205620633904
49,-9882.739385888563
50,-18428.80311617616
51,-5492.159411984496
52,-4801.665005191113
53,6651.0112713696435
54,-2278.4729242253816
55,449.48702462692745
56,-19721.22868972167
57,-1196.5337896347046
58,10047.633005703101
59,-25699.098654952482
60,12888.776493797894
61,20935.59190316568
