,0
0,825.9501947397366
1,-836.357202791376
2,4943.3560509127565
3,-7840.002844972536
4,-1010.6827578098746
5,-373.5841961420374
6,-952.9040519100381
7,-680.6872322817799
8,785.2832715375116
9,-8208.46444207558
10,14489.831790266559
11,-9797.139247053536
12,-5647.083641899284
13,2799.8638952665497
14,-7457.209751075716
15,11461.247346567223
16,-4401.872028927086
17,2043.9525088815717
18,-12901.613224157016
19,-387.30155595054384
20,1011.6649326678598
21,5462.579927360988
22,-1378.529853670043
23,-3046.81132699328
24,4054.653154698666
25,2508.3370975776343
26,-1363.6805840629386
27,-1256.6353971686913
28,-3363.6226836593123
29,4307.173218309297
30,-7075.996383013204
31,-4612.479828777374
32,4367.539320297772
33,6364.40348777629
34,-3001.4764402931323
35,-2042.4707392370328
36,973.8494141495321
37,-4574.323478698963
38,2193.1261952354107
39,-367.7946133625228
40,-537.7917623528047
41,-10672.847971271724
42,6294.299896536395
43,8180.866697150399
44,-157.69330563023686
45,-10962.097293784958
46,-7170.373600778636
47,6808.687412655912
48,1373.9850750532933
49,11995.429062388372
50,-3294.237714366871
51,-9259.614186963649
52,5781.924184211413
53,-2351.4595023854636
54,-6481.922195822583
55,-4103.761492026737
56,7850.471462807385
57,4138.050385319162
58,-2027.2283162066014
59,-226.70124078029767
60,4176.241159946891
61,511.0121985820588
