,0
0,813787.9096537023
1,810114.3035566991
2,809887.9012931758
3,810505.1728054034
4,807495.8089374243
5,809238.9286120583
6,805147.0829844383
7,804297.6962955592
8,804045.0006003452
9,805729.2056670226
10,799860.4606885827
11,792363.7072843172
12,788385.8196683665
13,786170.4816270792
14,792458.6722789049
15,794265.616127276
16,791973.4214638415
17,789971.3531413202
18,781229.087546835
19,775947.7938637614
20,783950.5026040607
21,780293.9038220857
22,780257.4970009548
23,788637.2644523407
24,791051.6214838438
25,800206.5485705469
26,795478.0714727622
27,795432.8562922414
28,794256.3690929158
29,800570.3300426273
30,799556.3200306784
31,801165.7168882239
32,799967.4746992877
33,801791.3169777626
34,802681.826297903
35,804571.4229158974
36,802621.3160239223
37,801494.8244214308
38,807195.1878375612
39,806091.5880202147
40,808583.9430495244
41,813316.250943168
42,813737.1771977503
43,816152.7985832922
44,816447.927148552
45,817486.829205715
46,819399.6749325654
47,814119.0024460463
48,801335.7792477062
49,793419.2095733538
50,793969.1419612328
51,790830.204932606
52,791810.9265286198
53,791176.0173557616
54,782024.3811684448
55,782039.801388614
56,784693.2507784043
57,792396.8501821059
58,798317.7841403013
59,798763.5785141244
60,805293.5706641744
61,807528.9655544669
62,809050.4057570501
