,0
0,1012570.0908857628
1,1011758.4290221394
2,1022285.0346637159
3,1019367.35298248
4,1026790.5341749649
5,1028068.6114065285
6,1027806.8521872198
7,1027531.7156740439
8,1024894.6444466993
9,1025875.0386954639
10,1029239.836033122
11,1034936.922997443
12,1032642.3604704487
13,1040470.2799000136
14,1041618.2631839988
15,1038715.5146640512
16,1036768.2253266309
17,1032306.6313120676
18,1041579.1092465093
19,1040814.1632411113
20,1041114.2685226769
21,1042491.9709670994
22,1037394.9587473576
23,1032436.1779945331
24,1024991.3663480488
25,1028264.3613519034
26,1031343.8443735982
27,1037415.540240241
28,1044986.3179006333
29,1038367.9050260562
30,1039577.3936546693
31,1042750.7214921481
32,1033053.3069283458
33,1033742.0237500538
34,1024057.3964316042
35,1011622.7559350762
36,991483.3716723517
37,995588.9688175054
38,989571.7501853519
39,1004165.206503903
40,1001526.2767284747
41,994755.6485333958
42,1005697.1241954176
43,979787.2997573178
44,979127.434729615
45,991514.5190478804
46,1002762.0172643126
47,998796.4568956523
48,1009145.7700123214
49,1004116.7149979386
50,990726.1932738388
51,994516.71572387
52,995148.8520125726
53,1000668.4129437188
54,1009115.9968709975
55,1016099.1688762695
56,1015789.1469686939
57,1009154.2206351176
58,1020880.5823163849
59,1028347.7061540328
60,1026994.8863583555
61,1029329.2324422799
62,1033416.3335520655
