,0
0,-2969.1463590068743
1,4406.5859558514785
2,1849.889145899564
3,-14093.761331987684
4,-8672.705463671125
5,5661.122862733784
6,-3246.105086258962
7,9202.159577492974
8,-5317.008767444757
9,-3012.4206980492454
10,2188.168729652418
11,159.1320694925962
12,2569.867018277524
13,9807.406093969708
14,1670.9848959412193
15,-941.5308911252068
16,-3198.869680642034
17,2902.6798559002345
18,-5015.970366120338
19,4498.579450996942
20,3437.5364410899347
21,-2695.5974947196664
22,-3115.5673950517084
23,-6.8145871902816
24,-805.8736122953705
25,1661.7401718433248
26,3994.2928160275333
27,-4570.055807895027
28,2733.829485915485
29,1310.4808202772401
30,-1341.6381899224361
31,1576.8883781678742
32,146.59371023764834
33,-1863.9193402990932
34,1725.8097055975813
35,1762.2786305414047
36,-1732.8924763919786
37,2602.8689716415247
38,1519.0818477484863
39,4148.173983218381
40,4925.749195817043
41,4638.731995077105
42,1242.9096604577499
43,4666.0847971827025
44,-1597.8774190604454
45,2654.2143310605315
46,-575.8091909689829
47,-6164.339436079026
48,180.90881250496022
49,2327.0288705329876
50,-2084.6871726125246
51,-4022.7424126946134
52,-141.64960230700672
53,1654.450245933258
54,1648.2794196095783
55,-1648.0733578717336
56,-4006.3591215969063
57,-5035.277804077836
58,-2675.982609346858
59,619.2000961542362
60,5174.0417640110245
61,3179.5998025666922
