,0
0,5567.711504063685
1,16486.171645781375
2,3729.0238504122244
3,409.9674014300108
4,-2922.7694594197674
5,493.59843429666944
6,-3230.5318347014254
7,661.2850794271799
8,5842.0412361231865
9,-3123.096115693217
10,10226.099165606662
11,-2083.745143665117
12,-7006.7541082998505
13,-7656.826052778051
14,-658.4175800456433
15,4449.213528192136
16,10260.04880190955
17,-4883.885991751216
18,24441.262480855454
19,-459.1348601342179
20,12033.45483281219
21,-710.4638862960273
22,1645.9913463292178
23,-9669.995632576989
24,5941.327271964285
25,-7591.949244162184
26,-7628.8191743273055
27,-5043.611086357385
28,9433.932454554713
29,9413.749473181437
30,-4496.969523314736
31,10454.814164072508
32,11303.43521887355
33,-688.3149125445634
34,-18963.779454269912
35,-18229.557052115328
36,13002.505102016265
37,-9872.867884960375
38,12010.821174827637
39,15190.502144378144
40,-4878.648184495745
41,-8776.444527193671
42,-5403.4740372943925
43,6983.114259347203
44,-12692.675598921487
45,-2993.8874936640495
46,8156.345940976869
47,18249.69288455497
48,4064.037150863791
49,-21086.689974842127
50,1986.7343324506655
51,12543.45653708349
52,-1653.6803797299508
53,-3949.2868119470077
54,12684.843054805999
55,18198.172869604197
56,-4785.065085702925
57,-5714.840909319464
58,3928.0088812840404
59,-3724.4104786075186
60,-2787.441126378835
61,9517.145240079379
