,0
0,-14194.78008268401
1,-2823.3854972209083
2,-10184.84681107325
3,-2929.734994198894
4,-1226.395699527231
5,4374.463301862823
6,7931.913037813851
7,-470.1939739395166
8,3897.13277841534
9,96.58585784211755
10,4332.951726456638
11,2158.059551995597
12,-1465.3560325582512
13,-8217.310945773148
14,-37.01849132461939
15,1167.9342410946265
16,-1647.7960939919576
17,6314.003052272252
18,497.3923794765724
19,-2653.3670472546946
20,1418.9609179755207
21,2738.5027135928394
22,1486.163520907634
23,4389.55396570242
24,7922.681487398222
25,-788.3940462303581
26,92.71020961541217
27,-2492.4959884441923
28,-4124.891159499297
29,1246.466559196473
30,-4063.4802090704907
31,-6389.932265702402
32,3689.3458878749516
33,945.9253470335389
34,1731.7679979030509
35,7765.544162511476
36,5428.889026954654
37,-2786.637623774004
38,-3691.075960385613
39,2464.491829410428
40,-7740.295741480077
41,-353.90564896631986
42,-1165.9127101959893
43,-1738.5887696433347
44,-56.184842784306966
45,1023.9558813740732
46,2134.9187163121533
47,5584.1377131333575
48,5773.484029767569
49,-86.9326457164716
50,1284.0645050596213
51,-2412.196814629715
52,6414.969283881481
53,3229.5494187284494
54,3622.6233997760573
55,14750.131386673194
56,-2506.3854549810058
57,-563.9492257442325
58,8055.6684689060785
59,6100.8508536628215
60,-4683.885140989441
61,-7187.441758372821
