,0
0,904875.8635052309
1,914150.5928520828
2,913236.4422762792
3,922358.160914163
4,907442.5425510687
5,906373.3216157813
6,888581.8707781846
7,852505.0103400502
8,851652.5055261384
9,851652.5055261384
10,875508.946986086
11,861568.4500041591
12,867215.7482811155
13,847994.6640302665
14,826966.2554020714
15,822850.2423576068
16,839480.7813077545
17,838641.3006340013
18,838674.3523733913
19,864157.6038593297
20,863293.4467033913
21,869815.7836205215
22,865619.2367472283
23,877521.289043952
24,865823.5801825151
25,877545.3758354111
26,869433.9285484779
27,859735.3000412105
28,872414.1669832293
29,888801.3681235639
30,876370.1608603275
31,878483.9382489796
32,910609.3574095404
33,906724.9506069553
34,886422.6266220706
35,858281.3223303532
36,869674.812842356
37,891598.3925558644
38,886461.5126859461
39,883059.6030153562
40,890324.2665052294
41,867331.441932363
42,862717.3442682235
43,877011.1410939916
44,873604.9677868084
45,874378.6375024539
46,865267.8157556091
47,848101.0982906134
48,846703.0307552554
49,830390.3848914709
50,832925.2909421999
51,819972.9353417939
52,819094.2401369787
53,819163.7401369787
54,818997.7401369787
55,819059.2401369787
56,840107.5449645835
57,837544.999981335
58,838087.0495382802
59,842676.4158023823
60,838447.0946279797
61,836921.3601612181
62,823188.1396692134
