,0
0,1065158.7171444148
1,1064744.7632375928
2,1069922.2775551514
3,1077406.5108020518
4,1083478.6655614926
5,1082442.0885542838
6,1084258.1911984452
7,1080896.3114045763
8,1083469.1952569368
9,1090065.4880890958
10,1088915.2838699454
11,1091222.4985589362
12,1097016.830451571
13,1095695.3366345337
14,1099705.8869837397
15,1102363.5782000641
16,1102211.3813506886
17,1101312.8730978672
18,1100009.910248592
19,1103629.021448288
20,1100229.93080824
21,1091606.9994680502
22,1094272.1884162463
23,1094611.9927344553
24,1079111.5892580342
25,1052202.7467251373
26,1051150.543989914
27,1047170.9067580668
28,1015229.7755865605
29,1023345.7228989991
30,1040806.6081052702
31,1042636.9208828891
32,1052527.3927299078
33,1068080.4709568683
34,1068195.8491859667
35,1068195.8491859667
36,1056054.7236289147
37,1049107.1814495802
38,1058774.2662316177
39,1071280.798961816
40,1089880.6157597424
41,1076128.1430541887
42,1059789.6823980005
43,1042316.3281390377
44,1038726.7964073078
45,1052467.010157205
46,1052033.2511988792
47,1049548.0021622232
48,1053517.6040638539
49,1073106.3786460876
50,1067997.7599750047
51,1060158.0063982757
52,1049187.2099418421
53,1054811.574805329
54,1056495.0756755637
55,1045114.66741
56,1048196.7969280363
57,1046652.046707022
58,1014780.552259077
59,1000246.3099111224
60,1024470.0778587906
61,1010584.4357410644
62,1010606.0973094745
