,0
0,-2502.3887416407233
1,-5401.722701724735
2,-3789.4311072559794
3,0.0
4,7647.792178034317
5,-2943.528159849695
6,-1318.9191993025597
7,7977.60216584336
8,-870.3186262978707
9,10273.79542605672
10,9507.432835463318
11,-2056.8166201218264
12,5079.310775972437
13,-1690.9719149837038
14,5610.889486483764
15,581.5460876733996
16,-2615.6443089245586
17,616.766304327175
18,4267.8537132315105
19,267.7116717280587
20,1089.3542327112518
21,296.56315885845106
22,-1236.0016424505739
23,1520.2169013608946
24,3344.6171502826037
25,1727.782476346125
26,-21690.93881985033
27,5242.058333611698
28,5896.416599430959
29,6670.222916821251
30,1539.2675798329292
31,3202.954932546825
32,6542.595531579573
33,1171.7972540690098
34,0.0
35,-1144.587823301321
36,-514.0090427591931
37,6181.500051592011
38,7499.31542146299
39,-1111.8228103064466
40,-2569.6583060414996
41,1833.7480195695534
42,1597.732014368521
43,-12898.740723622264
44,-3286.7017629626207
45,6001.274636914721
46,-2445.6376671518665
47,-2864.7899870486
48,-2511.7214610334486
49,10853.149259168189
50,-4900.839377237484
51,4487.457435025135
52,-2115.7191419319715
53,3634.8703997558914
54,-2500.7406730484217
55,-11823.100902287755
56,11445.401425448712
57,-13889.334586307174
58,959.9586349291494
59,-3320.5832402596716
60,0.0
61,5909.123896243167
