,0
0,1000000.0
1,1003029.3299087584
2,1001962.6551543799
3,1011734.2328686919
4,1004114.7780011098
5,1001396.8366232314
6,1008720.2006571387
7,1017747.4490584738
8,1015727.9739328367
9,1017504.9489480512
10,1020943.3078057669
11,1022960.2660775909
12,1017408.3622058058
13,1013084.3457134467
14,1026761.1865542647
15,1022053.2962805731
16,1019475.8059475401
17,1019462.6309345793
18,1027657.511901985
19,1024061.8193866347
20,1018137.6394425704
21,1021628.3736910147
22,1028844.2412439833
23,1020305.2244013563
24,1023858.1552316634
25,1030460.5687531973
26,1022035.3278252607
27,1015112.3522903776
28,1001466.2483334593
29,996651.4920145972
30,1001809.1765354223
31,1002302.8323166579
32,994193.7011112402
33,993935.0632239012
34,1001978.2324768087
35,1030887.6428889341
36,1028378.9461589827
37,1022924.5645119146
38,1028339.8301005415
39,1022342.8711901556
40,1028929.5671626669
41,1039872.1765203024
42,1046319.1666790678
43,1045976.9052687003
44,1048728.7118152506
45,1056562.7936154227
46,1056611.2908913018
47,1058522.6241387252
48,1059965.0888641737
49,1058460.967786522
50,1056214.202767643
51,1047094.0728607185
52,1053188.9635851372
53,1056374.6510094507
54,1057789.1478317506
55,1055177.8478383208
56,1054662.4359150406
57,1058187.9296729842
58,1057940.5106328216
59,1058767.7169071604
60,1053323.7603434594
61,1055152.0171171005
62,1058439.434345303
