,0
0,810147.0008869697
1,814502.3227178695
2,820427.647557649
3,820056.5224234194
4,821296.5156342703
5,824455.2396544282
6,827772.1549351348
7,827508.2307186552
8,823577.8567318801
9,824818.4571011903
10,823627.4149949976
11,811524.6139769976
12,826176.1342370554
13,824218.2332564607
14,826391.2184897455
15,818836.7131102425
16,815088.8342944406
17,814516.8200452353
18,809869.1756519957
19,800254.9350661759
20,793187.7700119787
21,795696.4573591559
22,800736.7668454836
23,797399.455545122
24,795654.481451323
25,795073.6139318686
26,788214.8332671188
27,796517.7140700006
28,797807.5953919527
29,795917.6034704726
30,800173.8582245695
31,801775.3952873152
32,808901.9043530498
33,811356.4786200376
34,809374.7237519558
35,810267.9805539389
36,801820.101057091
37,800792.2500352084
38,807804.2886576733
39,803364.2378292197
40,793931.9823129235
41,795108.3979728305
42,791030.0931544779
43,797406.1213053054
44,801406.4315046939
45,801406.4315046939
46,801459.7683962941
47,809793.5699042004
48,808908.1064969389
49,811654.302156583
50,807458.5244655784
51,807794.9204958574
52,816000.378054034
53,817762.395989503
54,819424.1143942905
55,818591.7221693046
56,819012.8138330504
57,816666.4056259128
58,817091.3327566263
59,821755.5185099967
60,821072.1272283018
61,826882.865021991
62,830273.5063406948
