,0
0,925238.8048935429
1,922731.6338950909
2,927194.12885921
3,928617.8946337434
4,929107.3358408022
5,928479.9968217136
6,936631.7466713017
7,935363.2402786659
8,930398.1466714971
9,922878.7657729723
10,924243.7387356949
11,922954.4626430448
12,917310.2900111846
13,910661.8280786674
14,904562.8008726165
15,904009.3354165376
16,923528.3429327515
17,927446.2490387745
18,935102.4345264987
19,928788.1886779218
20,927859.4005006768
21,927859.4005006768
22,927859.4005006768
23,927763.6579615483
24,934808.992096188
25,932950.7461490197
26,940851.5770583712
27,945799.1070962448
28,943318.4189271593
29,942375.1005115476
30,945357.1608799007
31,942209.43273234
32,943226.1849174171
33,935935.2797837274
34,926074.1913072626
35,926133.166067609
36,935375.6777886248
37,938213.702388493
38,948123.0567964212
39,953156.5324079461
40,957714.3738751955
41,952814.5776909507
42,962274.9481676873
43,957312.7306522081
44,959658.2064254239
45,957368.109587391
46,960748.9629257042
47,964097.7972746294
48,961693.9966514339
49,958840.7978659538
50,960210.3028483884
51,960210.3028483884
52,963982.684434168
53,956663.6456584425
54,956512.1033166486
55,949187.2033022775
56,949190.0833022776
57,955682.7677157952
58,963236.5799851307
59,964166.0546140559
60,967737.5774353072
61,967606.2597601663
62,970362.1817870769
