,0
0,3029.329908758402
1,-1066.6747543785023
2,9771.577714312007
3,-7619.45486758207
4,-2717.941377878422
5,7323.364033907303
6,9027.248401335091
7,-2019.4751256371383
8,1776.975015214528
9,3438.358857715735
10,2016.9582718239399
11,-5551.903871785034
12,-4324.016492359107
13,13676.840840818011
14,-4707.890273691621
15,-2577.490333033027
16,-13.175012960797176
17,8194.880967405741
18,-3595.692515350296
19,-5924.179944064352
20,3490.7342484443216
21,7215.867552968557
22,-8539.016842626967
23,3552.930830307072
24,6602.413521533948
25,-8425.240927936626
26,-6922.975534883095
27,-13646.103956918349
28,-4814.756318862084
29,5157.684520825162
30,493.6557812355459
31,-8109.1312054176815
32,-258.6378873389913
33,8043.169252907508
34,28909.410412125406
35,-2508.6967299514217
36,-5454.381647068076
37,5415.265588626848
38,-5996.958910385845
39,6586.695972511312
40,10942.60935763549
41,6446.990158765344
42,-342.2614103674423
43,2751.806546550244
44,7834.081800172105
45,48.49727587914094
46,1911.3332474234048
47,1442.4647254485171
48,-1504.1210776518565
49,-2246.7650188789703
50,-9120.129906924441
51,6094.890724418685
52,3185.68742431351
53,1414.4968222999014
54,-2611.2999934297986
55,-515.4119232802186
56,3525.4937579436228
57,-247.41904016258195
58,827.2062743387651
59,-5443.956563700922
60,1828.2567736411002
61,3287.4172282025684
