,0
0,1005609.4558347662
1,1004699.2031622485
2,1003856.8122924801
3,1002435.3543145668
4,1000176.9772784013
5,1007117.6444819787
6,1008369.4484045672
7,1004506.8041015569
8,1017240.9066502415
9,1012607.5964076684
10,996340.3719587224
11,1003750.4769250551
12,994670.4302993132
13,988044.2825865584
14,990493.2693648905
15,1002680.9407168134
16,1021539.4489149107
17,1023859.1570366772
18,1009320.7770552988
19,1009239.3993174345
20,1021045.082527604
21,1019693.0699009765
22,1016225.8865652428
23,1016575.0425096999
24,1016467.5924678701
25,991828.2478719848
26,1006285.1168457506
27,1012948.0531822259
28,1013596.3822275146
29,1018856.4127339715
30,1024376.7446725416
31,1014508.8971945086
32,1018986.6956272726
33,1016181.5775533813
34,1018004.073213311
35,1027590.1253493136
36,1026562.5353921473
37,1026562.5353921473
38,1027516.0082770874
39,1028594.4676935573
40,1021740.1681138562
41,1022583.2906353466
42,1033498.8063281769
43,1031569.4585219336
44,1027565.8790420832
45,1005133.9757745499
46,1004128.8433088581
47,1004128.8433088581
48,1004128.8433088581
49,1006937.8975444656
50,999660.4800951685
51,1000289.7573385315
52,999289.4676051576
53,999289.4676051576
54,991309.4279270808
55,994407.4339304845
56,993413.0266044183
57,993413.0266044183
58,993413.0266044183
59,993413.0266044183
60,993413.0266044183
61,993413.0266044183
62,993413.0266044183
