,0
0,765518.16144981
1,771085.8729538737
2,787572.0445996551
3,791301.0684500673
4,791711.0358514973
5,788788.2663920776
6,789281.8648263742
7,786051.3329916728
8,786712.6180711
9,792554.6593072232
10,789431.56319153
11,799657.6623571366
12,797573.9172134715
13,790567.1631051716
14,782910.3370523936
15,782251.919472348
16,786701.1330005401
17,796961.1818024496
18,792077.2958106984
19,816518.5582915539
20,816059.4234314197
21,828092.8782642318
22,827382.4143779358
23,829028.405724265
24,819358.410091688
25,825299.7373636523
26,817707.7881194901
27,810078.9689451628
28,805035.3578588055
29,814469.2903133602
30,823883.0397865416
31,819386.0702632269
32,829840.8844272994
33,841144.3196461729
34,840456.0047336284
35,821492.2252793584
36,803262.6682272431
37,816265.1733292594
38,806392.305444299
39,818403.1266191266
40,833593.6287635048
41,828714.980579009
42,819938.5360518154
43,814535.062014521
44,821518.1762738682
45,808825.5006749467
46,805831.6131812826
47,813987.9591222595
48,832237.6520068145
49,836301.6891576783
50,815214.9991828362
51,817201.7335152868
52,829745.1900523703
53,828091.5096726404
54,824142.2228606933
55,836827.0659154993
56,855025.2387851035
57,850240.1736994006
58,844525.3327900812
59,848453.3416713652
60,844728.9311927577
61,841941.4900663788
62,851458.6353064582
