,0
0,0.01311129041409993
1,0.0031502527216881486
2,-0.001409572455994622
3,-0.0033769001502218805
4,0.006471056196504446
5,-0.007144857618250921
6,-0.010556537621635954
7,-0.002011359679509269
8,0.011626812609140995
9,-0.0051102698732063195
10,-0.0001353096020525983
11,-0.01669238969221973
12,-0.005137148463107076
13,0.01055660568745309
14,0.012806594109882349
15,0.0009000507234731604
16,0.008152923324972187
17,0.006317885370657979
18,0.0024335643983378367
19,-0.0006097644357779773
20,0.014430736852603664
21,0.002543093842512519
22,-0.0031604405880126117
23,0.009402820028119102
24,-0.000614001872957151
25,-0.007946597318500927
26,0.01292066285871786
27,-0.010588602528607691
28,-0.009236489942029052
29,-0.0009673584446122659
30,-0.01449299802050807
31,0.01956416279352684
32,-0.023670474538005068
33,0.006839067639071595
34,-0.0006969020618792243
35,0.007365790137244862
36,0.015614744461034084
37,-0.001315331637883443
38,0.021942442105330435
39,0.0020972810603663815
40,0.003737032967988219
41,-0.008599708696695976
42,0.004474133148137372
43,0.014375197078524613
44,0.0026944317218431683
45,0.001247428413227335
46,-0.009454883134012843
47,-0.003539980362957111
48,0.012151715659669058
49,-0.004149743497899989
50,0.0044883561426535355
51,3.0143344618393598e-05
52,-0.01408921323096307
53,0.004653263885099366
54,0.013232825269611802
55,-0.002563799364996829
56,-0.007442576995107227
57,0.005123045097714927
58,-0.0022758148514265063
59,-0.01124810426911296
60,0.004021940752378878
61,-0.00043465306026738485
62,0.006566362278652636
63,0.0024936672833865067
64,-0.00284443520970563
65,0.0010471325779412312
66,-0.010321136114730218
67,0.0004900747086183299
68,0.006957510685118665
69,0.004713290888183455
70,0.0025562156042470154
71,0.0051308599429772325
72,0.003584678002031782
73,-5.941297960071884e-05
74,0.0007605906949955022
75,-0.011012653559055032
76,0.015406350299881352
77,0.0004401561967030467
78,0.0008490105639559494
79,0.002612266767318949
80,0.0016523161687914234
81,0.002808983700786923
82,-0.002536053937556242
83,0.0018067543974857971
84,0.0030710537351213985
85,-0.009495578837158913
86,6.825298374845793e-05
87,0.008598119112930559
88,-0.009609611808116944
89,-0.018899475287574765
90,-0.01800315674265804
91,-0.0010555337177069182
92,-0.00037574379968457897
93,0.004750319041173264
94,-0.013270575159624756
95,-0.004353176767846661
96,0.011315214046083509
97,0.02721432763981003
98,0.00020751100442837925
99,-0.00765531031231485
100,0.00527553394627457
101,-0.004873015505504102
102,0.0011951496452424872
103,0.0074201753783210865
104,0.0021369839519143957
105,0.00025972348825376707
106,0.003024261371461326
107,0.011156210663153624
108,-0.0004939976447663248
109,0.0021128075166355455
110,0.001913897856557406
111,0.0035221502702571426
112,-0.0026314110495856656
113,-0.001737593743613046
114,0.006936329576013103
115,0.003958975729848306
116,0.003632951652269282
117,-0.004575756612135138
118,0.004407539349358375
119,0.00921067235744263
120,-0.004580267425948953
121,-2.6748439612242057e-06
122,-3.42233840218625e-05
123,0.004936042191527044
124,0.0016260937569541215
125,-0.003893178648355872
126,0.007497467137208136
127,-1.8468045225059655e-09
128,0.006527279971471324
129,0.0011250150218927082
130,-0.006128459365802431
131,0.001749346303881046
132,0.006125060381148776
133,0.0002629182358301106
134,4.969520301840295e-05
135,0.010372692984310487
136,0.0025500025530238923
137,-0.009969577145676622
138,0.0027821707981990633
139,0.004274996676290402
140,-0.0009915805867902218
141,0.001913178725719316
142,0.007640818538390766
143,0.0005991989406769722
144,-0.01652371306073757
145,0.004106991249326673
146,0.011703580870784906
147,-0.014345035043883658
148,0.012986419499504074
149,-0.01939107356352171
150,-0.007685579516037093
151,-0.03341435738923091
152,-0.013971429247590062
153,0.03816163066280976
154,-0.0018706598575104424
155,0.01448695858068424
156,-0.008055122916829938
157,-0.016480348264428114
158,-0.002991229809758269
159,-0.009554086757811789
160,-0.009588822786398893
161,-0.03271994005150205
162,0.010504836543863721
163,-0.010983135103318182
164,-0.0029821262652172855
165,-0.0070712079181791745
166,0.03202891755564968
167,-0.009287427171504933
168,0.00019582896349536617
169,-0.010834060395819934
170,0.019345571576813173
171,0.003242898902600725
172,-0.029705546517805805
173,-0.015243801976293214
174,0.010937402216960932
175,0.0012198048001677967
176,0.02286874903090109
177,-0.000510290695555134
178,0.00193362361210454
179,0.017738836467202382
180,0.0018525350882804708
181,0.0044257499502916775
182,-0.001095698507785882
183,0.0024722311181645125
184,-0.015337455992660422
185,-0.0020420668581743406
186,-0.01270143903752327
187,0.002279782608225594
188,-0.001151610237126062
189,-0.028918387223531346
190,-0.007833672220707506
191,-0.008019367315999795
192,-0.006877220683962917
193,-0.000541350513860917
194,0.009068700808088038
195,0.02899494026015274
196,0.011348720595866797
197,0.004262380893360319
198,0.0030288688919025814
199,0.011883154631016572
200,0.0014625422603340725
201,-0.0028061348620257837
202,-0.02115191074080013
203,0.001786389764393945
204,0.011011154741739889
205,-0.011940107062660714
206,0.021149407584181233
207,0.01069476176504953
208,0.0072342908722563826
209,0.0013111825735580937
210,-0.0049991285876595576
211,-0.002321877167221628
212,0.0008548913070177238
213,0.02045228927010234
214,-0.0008954125630533891
215,0.004091283305414072
216,-0.0007572739522629178
217,-0.0027471692207595073
218,0.004998452652703599
219,-0.00572708116733445
220,-0.026644626666558122
221,-0.006773012597750635
222,-0.0017328485781634097
223,0.00044385254592820445
224,0.009928539993480178
225,-0.0016192913131391937
226,-0.010398404928306518
227,-0.00360318742542881
228,-0.004786439021059105
229,-0.013197819280459095
230,0.0029574090474825307
231,-0.0051860536868849
232,0.016645744047296438
233,-0.014446256177705393
234,0.0017047750990070172
235,0.02506751571487611
236,0.003438797548270388
237,0.011042365884895065
238,0.0008371898008951074
239,-0.00880992353639382
240,0.005978713581986531
241,0.0009309351577435261
242,-0.000604431239273567
243,0.008360778837648677
244,-0.00012320177073450153
245,0.0035832430871754442
246,0.003114830384295212
247,-0.0019045828999805347
248,0.013386896490632974
249,0.0012744802855196601
250,-0.0029491438958270037
251,-0.00516294601380113
252,0.01623590842169624
253,-0.00364356483106218
254,0.003460813296015695
255,-0.0004923756492655931
256,-0.004679419655919803
257,0.003515826311403979
258,-0.005457375951499364
259,0.014571024065264278
260,0.002811478618278863
261,0.0004201407106786368
262,0.0033218992202090534
263,0.0015862770349751349
264,-0.00013320023558866632
265,0.007949236792114211
266,0.00040002805812216466
267,-0.0028591549448665353
268,0.00216259505766168
269,-0.00907703218725678
270,0.010472921999432063
271,0.0010023311207553896
272,0.001395196999414918
273,0.0024616538592187255
274,0.00028122716508573994
275,-0.004115350039352742
276,-0.001946182133174667
277,0.0017602837140838102
278,0.0019386713341300605
279,0.0059803267121263555
280,0.0022445271508607875
281,0.018226356895869857
282,-0.0002855452442763905
283,-0.0010683767633840855
284,-0.003982486885155307
285,-0.0008380733126107716
286,-0.004925609592602176
287,-0.00921615510401727
288,0.0021250900458591147
289,-0.017012698957131898
290,0.0014483460731814992
291,0.015760994683223187
292,-0.00030494602489708494
293,-0.0004373660084800523
294,-0.01265436927108849
295,0.012704086402317214
296,1.208655276437934e-05
297,-0.010475006698790168
298,0.0007386570949956581
299,-0.003946889430031152
300,0.020822630832086884
301,0.01158408215703698
302,0.00044303119360731164
303,-0.0010613591279987694
304,0.0001957266828292468
305,0.0012552320662615351
306,-0.00018404969709754723
307,-0.000558530071766626
308,0.0016691045034407251
309,0.0037632436005465967
310,-0.0010245203584679698
311,0.001835999967352453
