,0
0,960395.0119245836
1,954551.4516279867
2,950590.1362825328
3,951813.085658516
4,950087.6457969847
5,950113.2195184816
6,940901.125868175
7,943380.4739214148
8,930039.3148683478
9,921909.3753967752
10,921199.8286749141
11,924724.5364543557
12,923802.8820178848
13,936313.6565249389
14,935935.5888677805
15,933599.4950590164
16,927882.0130356549
17,931229.3886912179
18,934213.2815634573
19,931313.0950110276
20,926545.0294212498
21,936031.646097312
22,930954.1056957908
23,936589.7210281309
24,950682.9757176375
25,952087.7964528762
26,952210.5815522957
27,952308.8600408135
28,951447.2141811372
29,955668.8057610645
30,968247.3119483347
31,967279.0646407908
32,967279.0646407908
33,967279.0646407908
34,968204.00951199
35,962099.1575399521
36,950384.2698446576
37,940977.5983212336
38,928129.3160859126
39,932295.4760768823
40,930109.6694133806
41,927751.5479001637
42,944010.2678012202
43,947246.422869263
44,947445.9036985217
45,956660.9025689327
46,912419.8592901543
47,911507.4394452642
48,911507.4394452642
49,926531.5642079542
50,926193.8656182733
51,930683.562388839
52,930087.3496725601
53,918350.912285608
54,917432.561413017
55,917432.561413017
56,928927.4978406047
57,940859.2720982366
58,948622.2627909165
59,949633.9833039049
60,957345.1221937948
61,954784.0651185714
62,959699.5214709616
