,0
0,-4115.697475867695
1,5399.971356861526
2,1046.9430364066502
3,-8014.510088171228
4,2467.4490300486796
5,3215.8030986022204
6,2508.9007276691264
7,5454.306956340559
8,2568.651140953414
9,1549.3132208607858
10,15640.965319546638
11,6580.761344128405
12,-56.93362273206003
13,2560.094781324733
14,1204.0
15,-4525.311458174838
16,-1624.2219186499715
17,2339.9898259430192
18,-1006.17432366719
19,0.09999999997671694
20,0.27500000002328306
21,0.09999999997671694
22,-12849.028839309118
23,-13421.484100091504
24,250.52905007090885
25,-17195.749750135
26,-13004.076599970344
27,-947.4250925262459
28,-0.1749999999301508
29,17645.327237089747
30,2573.199689892819
31,6830.946557913208
32,6048.361630471889
33,12.361431675613858
34,0.0
35,-27.739025521907024
36,19.34973489237018
37,-3079.965071568382
38,27.60550262313336
39,909.4313634566497
40,-15219.043179039028
41,1193.4484546813183
42,6415.066222812864
43,22975.85941211926
44,-5704.255761154229
45,5447.865117925336
46,10486.571268971893
47,-8372.81824925146
48,16286.499427492497
49,-1012.6650656030979
50,0.0
51,0.30000000004656613
52,-0.5250000000232831
53,1.0499999999301508
54,0.75
55,0.625
56,-0.4249999999301508
57,2208.327055978356
58,-1353.515887405607
59,-3603.773004844552
60,3089.669644325273
61,8828.660165037494
