,0
0,556.9650823416887
1,7984.007045035949
2,-10688.637161856634
3,-1629.1449501352618
4,-3749.9704688887578
5,-2468.043504083995
6,2440.772366082645
7,-9257.688905509305
8,-1374.99402113643
9,3262.9072933060816
10,-18573.3637664211
11,-4427.231475605164
12,-2668.292053003446
13,-1031.2385283809854
14,-5611.131737748394
15,2575.620797510841
16,6080.483031011303
17,-221.02778729400598
18,-20734.606002625078
19,-5966.936450386536
20,-11633.569428666262
21,6391.92152614973
22,7628.828398672398
23,9086.623146658414
24,-6954.391208475106
25,7758.490655507776
26,168.84563410584815
27,-6599.393052462605
28,19147.423200497404
29,-3289.090458390652
30,6594.190603670897
31,8148.428066010354
32,-2487.661183804623
33,7050.754074603901
34,-1831.1489118410973
35,2915.0983439591946
36,-688.696424360387
37,88.2577315561939
38,6626.91494566726
39,647.6866422588937
40,-1425.9390633631265
41,-2859.19963260449
42,-693.5810176995583
43,-4918.019537785905
44,-3685.175309530343
45,-638.2109151590848
46,2084.7107078385307
47,4213.367703283555
48,5431.921691164374
49,-2917.5272309612483
50,-3931.597996347933
51,-2015.909982510726
52,-7602.491914459388
53,1069.739163772203
54,5019.979477103916
55,-712.799442656571
56,2453.779303235002
57,1474.1356682082405
58,-10894.092876940616
59,-826.666267336579
60,-622.713033929118
61,-2592.796265790588
