,0
0,853056.2519431341
1,868142.4661651528
2,874611.6271259127
3,867080.9650231035
4,877707.5732585213
5,871684.6898051216
6,873356.2446395523
7,872883.7535894921
8,875712.8542106401
9,870181.1360887797
10,867674.5261637173
11,861912.876785349
12,864936.7812336464
13,874762.739783422
14,878433.4164100769
15,874355.6568816659
16,871549.4971274484
17,877631.3839760354
18,876335.1728251022
19,873535.0555007159
20,849310.0903489259
21,850730.6550147651
22,850711.4602397651
23,842239.6027157677
24,831252.752204486
25,839420.8884125864
26,849592.9012582962
27,842501.1863800102
28,837751.2108031624
29,844999.4940577149
30,844259.9559298073
31,842557.3672311753
32,845200.9420108857
33,835142.8688517361
34,840134.1362088845
35,844906.3294356774
36,847700.4979051759
37,844271.7528044502
38,840846.0295010911
39,837131.5736267203
40,834173.9371993112
41,827522.5367494416
42,821344.2809229356
43,823107.6759501107
44,812753.5969456787
45,805644.6993161843
46,808788.5326450119
47,801868.1998216003
48,792452.165265631
49,790707.2344190645
50,782416.9375997065
51,780911.0710507982
52,776028.9827985979
53,784940.4981470745
54,784026.8977560975
55,773199.6918731102
56,773272.6289772312
57,773394.1351776071
58,773409.435177607
59,778587.3533714623
60,769238.187663366
61,769089.6012030938
62,761164.0019705506
