,0
0,906.4818941904232
1,-963.3188536914531
2,0.0
3,-529.8902233598055
4,-15746.734450000105
5,2035.705270000035
6,-6596.71418999997
7,8271.97013000003
8,20062.25959000003
9,16201.808240000042
10,4191.792159999954
11,8975.959999999963
12,949.5186499999836
13,-3489.339319999912
14,11741.89634999982
15,-12054.150129999849
16,-25443.830270000035
17,-3018.2831000000006
18,19830.410399999935
19,-985.1009166100994
20,-3872.206682149903
21,-19222.89120000007
22,5807.382499999949
23,12198.475749999983
24,8063.380500000319
25,4327.171049999888
26,-1330.2600999999559
27,-3160.05670000019
28,-12472.709349999903
29,-3492.0961499999976
30,-6031.699900000007
31,-11681.552500060061
32,-964.7312460499816
33,8.5
34,14.0
35,-3.75
36,5.5
37,-4.25
38,-6.25
39,-3.75
40,-1.0
41,-1.5
42,-1.5
43,-11.0
44,6.0
45,-4.5
46,-5.5
47,-10.0
48,28281.581536160316
49,-4306.655699999887
50,-8777.60373000009
51,-966.4873466501012
52,10.0
53,20250.05075523362
54,-3506.3076991242124
55,-19336.118739985395
56,-30070.38710000005
57,1135.3810700092
58,-937.615455443738
59,3033.173795200186
60,-25583.832300000126
61,-16418.56204999995
