,0
0,967167.3272201028
1,955609.7174163602
2,959873.2401379579
3,958739.0716427726
4,950547.8160437545
5,948282.0360023911
6,955720.3548193217
7,950660.4638326761
8,947528.4447606378
9,928317.7178897769
10,910147.1279293103
11,911783.9286445851
12,911802.7058827367
13,919652.2954671176
14,912704.5021592912
15,922391.4383189895
16,927344.159357921
17,932641.5702304204
18,923040.6967719002
19,917581.1487647451
20,915547.0165284178
21,907209.980622921
22,906685.473065509
23,906863.1172402706
24,901633.1694749674
25,894579.9412451495
26,908181.3246333387
27,906303.3126480232
28,916594.8512281092
29,924604.5675453327
30,938842.1108544621
31,935965.1550193076
32,936377.8023596826
33,945902.0565021178
34,939874.9349927277
35,935484.678601226
36,924560.2482951514
37,929251.7232444115
38,927132.2619342878
39,932178.140348813
40,937361.5689095727
41,945523.871214056
42,934920.755038904
43,936885.0586388918
44,930191.76082123
45,929343.3506952644
46,935826.5530468877
47,934080.3168781853
48,934517.9960536761
49,942625.6868449008
50,936481.8656904931
51,941895.6555838016
52,936643.5782885089
53,931172.2696458168
54,915150.6211363476
55,921396.2519211811
56,905971.4480071205
57,911829.7125718776
58,929412.807776931
59,928424.6609875051
60,924267.5381522441
61,931200.5735688842
62,932742.7736191938
