,0
0,-3296.9857322955504
1,9994.75724205724
2,1913.301384106744
3,-1714.2160940049216
4,6891.281440020888
5,3727.376656561275
6,3299.056628494407
7,5087.96717430721
8,-5050.627962811501
9,2712.165565853007
10,-2312.535369606572
11,-3082.400641825865
12,-3783.16925020318
13,1614.7945568674477
14,279.72692823410034
15,16566.433703711256
16,-2377.8440501110163
17,428.28334104595706
18,-3287.843919415027
19,5956.5928388888715
20,-7280.2141282251105
21,13774.891315682908
22,-1448.28018502146
23,-234.7279170373222
24,6.30201602820307
25,3656.94397558528
26,3971.5872962329304
27,8862.055548443459
28,3940.4735550174955
29,-6682.634601704078
30,-4232.316709138919
31,12457.620160390623
32,-7567.433905535145
33,12343.242500008666
34,-5401.0014195833355
35,-3216.8357378004584
36,-17722.102621108526
37,-15515.471701379516
38,16682.1253870948
39,-6268.421303326148
40,-15142.56686417805
41,8917.371238050633
42,-20574.41062494123
43,-13405.619843775872
44,-11771.248159400886
45,5074.203279043199
46,-15816.802304934827
47,609.3964730498847
48,11798.300149477553
49,12408.00256081624
50,-604.7180213587126
51,1738.4650315977633
52,14179.423081490793
53,3194.227816499537
54,-6622.238676151843
55,6568.719568383414
56,11970.505115740816
57,6404.308403738192
58,66536.47004743922
59,15962.442680412205
60,-20590.194939702284
61,7471.924111125758
