,0
0,993413.0266044183
1,1005612.5098348685
2,1007831.5219836702
3,1011400.738987465
4,1019601.7677911898
5,1019088.6148008623
6,1015600.4522558065
7,1019888.6624801592
8,1025387.6576299928
9,1025323.5065488549
10,1031234.9099442867
11,1030203.6753782245
12,1030203.6753782245
13,1032750.5551872256
14,1027137.6249546239
15,1031689.7514866152
16,1030658.061744777
17,1030658.061744777
18,1047847.4330912373
19,1046799.5857980571
20,1032472.6683810572
21,1019495.4585080275
22,1018474.246435463
23,1018471.996435463
24,1022899.376222063
25,1021876.4769541632
26,1021511.8924706049
27,1022876.7474998408
28,1023631.3129370542
29,1027809.6662347087
30,1028883.4737074502
31,1027854.5902574188
32,1027854.5902574188
33,1027854.5902574188
34,1027854.5902574188
35,1027854.5902574188
36,1027854.5902574188
37,1020106.938025944
38,1018207.2368379473
39,1017189.0296328015
40,1006874.2121582017
41,998657.323662845
42,1001554.0491220701
43,1009545.6276871142
44,1008344.5875883454
45,990029.2752071309
46,989625.7744722839
47,996255.2414161693
48,995258.9862368522
49,1002197.0257699708
50,1002097.9736598028
51,1003008.0289973159
52,987717.1252916506
53,986729.4081751696
54,978589.2895380948
55,966345.8377231578
56,968401.8418978077
57,967433.4428211604
58,980499.1256786489
59,969400.8022037918
60,967767.4225748833
61,982139.9918755607
62,969494.6553463778
