,0
0,802340.6069676839
1,799371.460608677
2,803778.0465645285
3,805627.935710428
4,791534.1743784404
5,782861.4689147692
6,788522.591777503
7,785276.4866912441
8,794478.646268737
9,789161.6375012923
10,786149.216803243
11,788337.3855328955
12,788496.517602388
13,791066.3846206656
14,800873.7907146353
15,802544.7756105765
16,801603.2447194513
17,798404.3750388093
18,801307.0548947095
19,796291.0845285892
20,800789.6639795861
21,804227.200420676
22,801531.6029259564
23,798416.0355309047
24,798409.2209437144
25,797603.347331419
26,799265.0875032623
27,803259.3803192899
28,798689.3245113948
29,801423.1539973103
30,802733.6348175876
31,801391.9966276651
32,802968.885005833
33,803115.4787160706
34,801251.5593757716
35,802977.3690813691
36,804739.6477119105
37,803006.7552355186
38,805609.6242071601
39,807128.7060549086
40,811276.880038127
41,816202.629233944
42,820841.3612290211
43,822084.2708894789
44,826750.3556866616
45,825152.4782676011
46,827806.6925986616
47,827230.8834076927
48,821066.5439716136
49,821247.4527841186
50,823574.4816546516
51,821489.794482039
52,817467.0520693444
53,817325.4024670374
54,818979.8527129707
55,820628.1321325803
56,818980.0587747085
57,814973.6996531116
58,809938.4218490338
59,807262.4392396869
60,807881.6393358412
61,813055.6810998522
62,816235.2809024189
