,0
0,-11557.609803742613
1,4263.522721597692
2,-1134.1684951852076
3,-8191.255599018186
4,-2265.780041363323
5,7438.318816930521
6,-5059.890986645594
7,-3132.019072038238
8,-19210.726870860904
9,-18170.589960466605
10,1636.8007152747596
11,18.77723815164063
12,7849.589584380854
13,-6947.793307826389
14,9686.936159698293
15,4952.721038931515
16,5297.4108724994585
17,-9600.873458520276
18,-5459.54800715507
19,-2034.1322363272775
20,-8337.0359054968
21,-524.5075574120274
22,177.64417476160452
23,-5229.947765303194
24,-7053.228229817934
25,13601.38338818925
26,-1878.0119853154756
27,10291.538580085966
28,8009.716317223501
29,14237.543309129425
30,-2876.955835154513
31,412.64734037499875
32,9524.254142435151
33,-6027.121509390068
34,-4390.256391501753
35,-10924.430306074559
36,4691.474949260126
37,-2119.4613101236755
38,5045.878414525185
39,5183.428560759639
40,8162.302304483368
41,-10603.116175152012
42,1964.3035999877611
43,-6693.297817661776
44,-848.4101259656018
45,6483.202351623331
46,-1746.2361687024822
47,437.6791754908627
48,8107.690791224712
49,-6143.821154407691
50,5413.789893308422
51,-5252.0772952926345
52,-5471.308642692165
53,-16021.648509469116
54,6245.6307848334545
55,-15424.803914060583
56,5858.264564757119
57,17583.095205053338
58,-988.1467894258676
59,-4157.122835261049
60,6933.035416640108
61,1542.2000503096497
