,0
0,1014816.9652856257
1,1010409.8704589598
2,1014774.3404072538
3,1000057.4334430817
4,997598.3328296077
5,1004008.4019527959
6,992231.3476643066
7,985491.6097584789
8,990760.4947296163
9,1002639.6195355639
10,1006622.2552529207
11,1009384.2597988748
12,1003574.1112235065
13,1010507.530559303
14,1005658.7367221982
15,1004496.9663852092
16,1001580.2540868765
17,1001440.3105729787
18,1005958.8491730273
19,1008175.8811668732
20,1014182.2199881023
21,1021407.8080271999
22,1021505.7818555397
23,1023189.8443173927
24,1013316.5820968219
25,1016095.287992217
26,1022486.387430388
27,1016642.2727516404
28,1023218.2169246239
29,1021244.2919349114
30,1019659.9883693807
31,1019383.3497670351
32,1013690.3004078384
33,1016528.15242732
34,1005258.4699783798
35,996778.9113016375
36,995442.6901489883
37,983366.8883941747
38,991478.4651748426
39,977417.7003837476
40,988111.7878146566
41,987045.3809479084
42,998538.4140159064
43,998129.0209375857
44,1008479.0192174214
45,1004453.693965728
46,1007697.2640776404
47,996771.8521949283
48,1004947.528984584
49,1007853.3443631128
50,1007209.1532915022
51,998978.2164948805
52,1005962.8831544588
53,998952.3517704746
54,1005309.2493273654
55,1007804.062722752
56,1009233.2404582839
57,1001095.8196475251
58,1003869.5854416218
59,1010573.514682527
60,1015170.4912588398
61,1014287.148500521
62,1017575.381299837
