,0
0,-12.145099507295527
1,2770.445831399644
2,-2845.359624720062
3,6483.049778046552
4,7531.357904875418
5,-10986.376627216465
6,7168.727707652957
7,7492.0036432897905
8,-4504.420752333477
9,1569.2976952749304
10,-770.0982450720621
11,775.882861900609
12,5293.698180106003
13,4396.576005373732
14,-4320.292111086077
15,-2512.678424490965
16,1136.2904336882057
17,-3465.010493151378
18,-6190.0658540565055
19,6152.694075215375
20,6222.940120831481
21,-3950.1233048520517
22,8703.117071470711
23,-4953.872529597022
24,3158.5265718086157
25,-405.8190083154477
26,-2709.8714368199
27,846.1281298696995
28,3093.4757894659415
29,2940.0328304287978
30,-459.3329015253112
31,1542.2537607147824
32,-279.1011597039178
33,-4794.933120526141
34,755.1060296742944
35,-3142.828299587476
36,13986.882343427511
37,5051.547161229188
38,218.95249723270535
39,-2338.366388506256
40,1894.9083316614851
41,-1140.608556553023
42,-8561.315643704962
43,-5880.578290343285
44,-4220.622150883311
45,3480.3392277722014
46,-16161.642365701846
47,-7034.545723699033
48,210.54712825687602
49,-8363.933271876187
50,-4023.2764895950677
51,-5448.428974690265
52,-2931.929295068374
53,-5316.363545981585
54,4706.798691520235
55,-13014.006960997824
56,-496.4115298021352
57,-12275.268129538395
58,3959.6022284281207
59,-10557.094244883745
60,12058.944397485466
61,-16484.875326599227
