,0
0,828995.0117305488
1,812451.7386285794
2,813392.9171786548
3,812647.187779955
4,812646.187779955
5,808927.0869578151
6,803773.53647321
7,826450.8958105219
8,826588.1856465879
9,829139.280410733
10,833258.8540211585
11,833003.1959394725
12,833133.1270032548
13,823557.743936152
14,819897.342729231
15,829690.5307076075
16,829406.9783191385
17,841115.0773769722
18,843224.122670794
19,841244.6644348
20,838883.483295365
21,838660.59543199
22,848363.1828348171
23,844592.1581500254
24,842308.1146192241
25,838714.2219942057
26,840307.9743722029
27,844192.7092353582
28,846969.2158023681
29,854505.0788101192
30,854022.7734954999
31,857677.8141412238
32,856562.4975799916
33,857163.5960484776
34,860340.8589535512
35,860202.9530924623
36,854124.0917823254
37,854754.4391094509
38,865683.9946063785
39,865736.7922077555
40,871978.4776095393
41,869120.5338417775
42,872793.9561309714
43,872974.1150746039
44,873030.9546233298
45,863666.3838782458
46,867466.8706205415
47,864117.8093415708
48,867472.7053429703
49,870315.7429623661
50,875979.4216199097
51,875640.8385880438
52,875334.0894408853
53,875042.9819813111
54,874260.7606836867
55,873851.8832240121
56,871104.2789402165
57,871392.9090762024
58,868053.2582879801
59,872562.4598924455
60,870013.6881198626
61,869144.1845286618
62,845594.0811635691
