,0
0,1031271.0218999395
1,1025705.5419140331
2,1020305.2106777875
3,1017859.5260361047
4,1018687.9743742627
5,1013967.835881184
6,1011090.2213047214
7,1023925.0390180154
8,1012000.0556377855
9,1010987.8986965456
10,1010987.4586965456
11,1010988.1886965457
12,1010986.8536965456
13,1011065.4680186798
14,1003374.588736684
15,991609.2119538732
16,965144.3442087343
17,934676.4401947838
18,933202.0604046218
19,933332.0854046218
20,952688.3528774296
21,954808.4958003048
22,950104.2977391471
23,939297.4554380134
24,940219.1489209681
25,949767.0399244007
26,940581.94912917
27,943071.8760943495
28,955306.9690500288
29,965415.4349015576
30,959228.1234459821
31,952458.5707806188
32,951389.0583965797
33,955867.7149869022
34,965149.9219188902
35,967092.8397344537
36,956233.1646789031
37,962216.5419963746
38,945090.3095735902
39,945414.1527872296
40,934451.9211463007
41,947056.7161488647
42,929469.2936717748
43,922742.1166313502
44,928928.9830839244
45,925206.7345097689
46,929803.8565821717
47,947288.4176221541
48,952104.4534716347
49,952404.5050506687
50,953052.9501801529
51,954851.7384821795
52,956971.5184023555
53,957320.5796520541
54,951241.9822010224
55,959150.3866270693
56,962938.077663618
57,967764.9485483455
58,968040.28981292
59,963668.424915047
60,976654.8307051437
61,987659.5229710245
62,989748.0709363156
