,0
0,4355.321830899804
1,5925.324839779409
2,-371.1251342295436
3,1239.9932108508656
4,3158.7240201579407
5,3316.9152807065984
6,-263.9242164796451
7,-3930.3739867750555
8,1240.6003693102393
9,-1191.0421061927918
10,-12102.801017999998
11,14651.520260057878
12,-1957.9009805946844
13,2172.985233284766
14,-7554.505379503011
15,-3747.8788158019306
16,-572.01424920524
17,-4647.644393239636
18,-9614.240585819818
19,-7067.16505419719
20,2508.6873471771833
21,5040.309486327693
22,-3337.311300361529
23,-1744.9740937990136
24,-580.8675194544485
25,-6858.780664749793
26,8302.880802881788
27,1289.8813219520962
28,-1889.9919214800466
29,4256.254754096852
30,1601.5370627457742
31,7126.509065734572
32,2454.5742669877363
33,-1981.7548680817708
34,893.2568019831087
35,-8447.879496847861
36,-1027.8510218826123
37,7012.038622464868
38,-4440.050828453619
39,-9432.255516296136
40,1176.4156599069247
41,-4078.304818352568
42,6376.0281508275075
43,4000.3101993885357
44,0.0
45,53.33689160016365
46,8333.80150790629
47,-885.4634072615299
48,2746.1956596442033
49,-4195.777691004681
50,336.39603027899284
51,8205.457558176597
52,1762.017935469048
53,1661.7184047874762
54,-832.3922249858733
55,421.091663745814
56,-2346.4082071376033
57,424.9271307134768
58,4664.185753370402
59,-683.3912816948723
60,5810.737793689128
61,3390.641318703885
