,0
0,896471.3882826566
1,905943.3503676975
2,901957.4575643346
3,897856.7259237729
4,914141.3375565504
5,915472.036154593
6,903638.3051518942
7,904546.8833691874
8,902030.2533922638
9,894615.764614669
10,884838.8414645818
11,876952.5040877834
12,882023.2274312887
13,872643.3308375457
14,883530.8121480366
15,892589.0121480365
16,894807.3630451646
17,908593.312906929
18,908457.2964188008
19,906681.1018932287
20,913814.276293257
21,904798.3149403215
22,904023.6040054196
23,914160.9200313103
24,915476.0525255096
25,913110.5814101426
26,926980.5583173161
27,931143.6843432095
28,934753.8370024503
29,939351.515441414
30,940749.9189600489
31,934965.5705911218
32,936900.2128866526
33,934455.6892009823
34,945117.5616494607
35,938832.3919276439
36,933467.9194323028
37,935503.9383499476
38,939921.3136409645
39,938831.7831528442
40,940396.7498592088
41,941475.8511674769
42,936810.7538744977
43,930523.2135014042
44,930523.2135014042
45,931529.3476377784
46,938960.2984415487
47,942775.117995114
48,940192.0424772298
49,935647.7047190929
50,935079.8384607749
51,927773.8572675767
52,935984.9200973511
53,931218.4101003705
54,936098.5195988497
55,933946.1374689032
56,941335.1843081682
57,950553.9887548052
58,950998.9034584143
59,950060.7220312156
60,953959.1725987375
61,962842.057828843
62,965026.7939709582
