,0
0,1431299.0926941412
1,1432349.2579126428
2,1434697.1311594395
3,1431709.1048885882
4,1427012.315143246
5,1452722.1450031505
6,1454350.0355005667
7,1438737.4220713854
8,1437236.3952183917
9,1448511.2121857784
10,1462348.3476969237
11,1471926.1476233033
12,1462598.7574687924
13,1456949.4996751542
14,1461644.795774006
15,1453238.421859375
16,1455257.254532819
17,1448417.112619308
18,1436846.7728767348
19,1419734.1247778612
20,1434023.3218567963
21,1431610.0611956357
22,1426380.1261608389
23,1421579.8973633216
24,1425633.4528750237
25,1432904.9141093395
26,1428887.031044791
27,1419247.2950844099
28,1403161.7400539455
29,1395269.8096633644
30,1397541.0773155806
31,1391708.4957860662
32,1393790.2751892898
33,1404959.5246375962
34,1408884.538513646
35,1401521.20828589
36,1377578.4104357164
37,1389183.0694801041
38,1382047.0959004431
39,1382363.1224131454
40,1381105.1981775914
41,1385508.7439858501
42,1378295.904684207
43,1381716.1352123444
44,1379907.8902703663
45,1394375.2473497398
46,1373790.4976394307
47,1376374.9876806359
48,1384242.0716400708
49,1359554.2836035884
50,1343697.140819268
51,1337908.8049916888
52,1326354.1314318713
53,1321024.8226629302
54,1309822.3334274467
55,1303315.3014182434
56,1302093.4741991602
57,1321058.3001371052
58,1326443.8911179106
59,1327355.1346326894
60,1327588.67906346
61,1340685.8174909486
62,1346172.1928347286
