,0
0,9265.546576727182
1,2347.873246796662
2,-2988.02627085126
3,-4696.789745342219
4,25709.82985990448
5,1627.8904974162579
6,-15612.613429181278
7,-1501.0268529937603
8,11274.816967386752
9,13837.135511145229
10,9577.799926379696
11,-9327.39015451097
12,-5649.257793638157
13,4695.296098851832
14,-8406.373914631084
15,2018.832673443947
16,-6840.141913510859
17,-11570.339742573211
18,-17112.648098873673
19,14289.197078935103
20,-2413.2606611605734
21,-5229.935034796828
22,-4800.228797517251
23,4053.555511702085
24,7271.461234315764
25,-4017.883064548485
26,-9639.735960381106
27,-16085.555030464428
28,-7891.930390581023
29,2271.2676522161346
30,-5832.581529514398
31,2081.779403223656
32,11169.249448306393
33,3925.0138760497794
34,-7363.330227755941
35,-23942.797850173665
36,11604.65904438775
37,-7135.973579660989
38,316.0265127022285
39,-1257.9242355539463
40,4403.545808258699
41,-7212.839301643195
42,3420.230528137414
43,-1808.2449419780169
44,14467.35707937344
45,-20584.749710309086
46,2584.490041205194
47,7867.08395943488
48,-24687.78803648241
49,-15857.142784320284
50,-5788.335827579256
51,-11554.673559817486
52,-5329.3087689410895
53,-11202.489235483576
54,-6507.03200920322
55,-1221.8272190832067
56,18964.82593794493
57,5385.590980805457
58,911.243514778791
59,233.54443077067845
60,13097.138427488506
61,5486.375343780033
