,0
0,1690664.9430454143
1,1687236.5284078696
2,1687830.6616647341
3,1688380.2201715691
4,1687303.7874100832
5,1683657.693264549
6,1692505.3851573148
7,1691576.875527537
8,1685431.691778506
9,1685600.1142732988
10,1664434.5552907395
11,1673503.881955537
12,1678591.5295780245
13,1689750.4377543807
14,1695089.012776271
15,1706204.9686606314
16,1705097.7713847093
17,1713325.7367953158
18,1716745.921950339
19,1722527.8924530868
20,1711362.1716073127
21,1707894.8914146419
22,1711486.778013384
23,1710109.985874208
24,1711951.2371287348
25,1721479.986297406
26,1716617.3365469116
27,1711699.0952188855
28,1712100.9747675946
29,1707872.646441326
30,1706180.9995833307
31,1701737.9248873314
32,1694011.870503463
33,1710270.6794264552
34,1706236.7491966104
35,1706309.9423215932
36,1707496.1695011936
37,1706087.2395052821
38,1688905.9476664928
39,1677122.1961080725
40,1670301.778066333
41,1671169.8453532346
42,1670771.627200234
43,1670943.2924152343
44,1679435.5706873066
45,1684906.213252516
46,1689271.4813732472
47,1706169.6869764829
48,1703349.930455678
49,1694586.338413908
50,1694597.9506608583
51,1698974.3601247808
52,1698374.2312586568
53,1702196.0998356373
54,1703225.8378257018
55,1702067.9452916323
56,1693244.1690320037
57,1691545.3456225141
58,1690608.8510496686
59,1690674.200175482
60,1684498.498669359
61,1681862.6539231027
62,1681657.9559834877
