,0
0,1778296.3314098022
1,1780858.6254782302
2,1772878.4975041403
3,1773846.4958244928
4,1773081.0390299337
5,1780669.6746749699
6,1777282.344439266
7,1782385.231782339
8,1787926.5742476603
9,1784598.809660113
10,1788229.73513326
11,1789578.1336141329
12,1791766.8491459675
13,1794959.3712492613
14,1796613.9362742184
15,1795714.228457283
16,1793584.4024075125
17,1791980.1613121952
18,1788174.791770625
19,1787373.3702562721
20,1791873.5843694955
21,1795311.9135824211
22,1794728.6236870761
23,1795786.0387968507
24,1792313.757408361
25,1791268.26385771
26,1793692.4754505395
27,1797688.244300394
28,1800213.3963836795
29,1802421.8355489676
30,1803506.6226214855
31,1806457.3876871795
32,1805997.1404910928
33,1804022.6846854314
34,1807121.2294303733
35,1805523.3484398094
36,1803336.9856005365
37,1806266.730584089
38,1803183.800562169
39,1805600.9978484227
40,1803983.6519537386
41,1804001.6511560997
42,1804150.6151337754
43,1802969.7473293142
44,1807858.3201170855
45,1802999.3450000996
46,1809435.2380854504
47,1809078.636551691
48,1809354.1480664788
49,1815558.3603239066
50,1811066.6863947553
51,1810018.9829904116
52,1809447.4318590974
53,1811234.1982870556
54,1813336.0799034229
55,1815216.0232156892
56,1808554.0107331472
57,1808961.4887695601
58,1804745.1613701573
59,1802229.1599226533
60,1801221.26224916
61,1803456.5952134307
62,1795303.357438657
