,0
0,1715579.6847663478
1,1718514.674804766
2,1711428.9203353873
3,1689359.960441251
4,1692046.4930287204
5,1689988.0358439516
6,1705990.342549289
7,1717179.6167977233
8,1712616.7602929045
9,1705710.0905955522
10,1708881.6260694063
11,1715145.1416493054
12,1719651.600683495
13,1725506.8457619231
14,1735216.4621438014
15,1730726.554692582
16,1748193.7267864984
17,1758176.550160737
18,1766476.3365795324
19,1775074.2597184533
20,1765670.358581073
21,1770112.2325995918
22,1765318.41421289
23,1745176.0047414345
24,1737537.3540507858
25,1733930.7545951663
26,1738028.4899868874
27,1721395.4139507846
28,1717458.7077351182
29,1717103.5939095991
30,1716372.719115965
31,1716568.8623407555
32,1719509.9793260738
33,1716783.780900345
34,1721617.2627221425
35,1716663.5327299635
36,1698610.1326739036
37,1684518.1855235533
38,1694914.543794131
39,1688481.7871857407
40,1697266.124664153
41,1703716.5534991466
42,1709442.0933725468
43,1712845.9686822423
44,1719257.8959691455
45,1718734.3717129175
46,1723606.852526605
47,1723874.3755098411
48,1723749.8928554154
49,1717774.9062135415
50,1712961.314574783
51,1708948.776386709
52,1702297.9130934202
53,1681924.9512830286
54,1672813.597139504
55,1676336.3972097656
56,1671035.7422429342
57,1656029.3149019047
58,1642439.629805327
59,1647523.1850637244
60,1643343.505530042
61,1643174.8112573442
62,1631828.530822643
