,0
0,995674.9039286069
1,963786.2566655143
2,964861.5202041432
3,953574.2001521088
4,952826.5810242177
5,952205.631338853
6,964667.9028885749
7,969716.4532747392
8,971793.829602947
9,980761.5600748075
10,979939.8324101575
11,995377.9596610944
12,995034.4259272596
13,994181.41931389
14,983215.0634977609
15,979338.6407310906
16,978471.8345285219
17,986544.057423616
18,998199.6134960031
19,1000532.4214027119
20,1003071.6803244797
21,1007301.9716207392
22,1005320.5407966749
23,1008672.5428059766
24,1005766.7028341382
25,1021589.7987696296
26,1022069.1706744685
27,1023712.8026386305
28,1024105.3808249898
29,1021263.0345492092
30,1026658.6694900511
31,1020782.9715599223
32,1009791.4134288545
33,1012824.8249323148
34,1018109.657276262
35,1015546.8848266293
36,1022420.9262780276
37,1024796.9033873037
38,1022658.2852149036
39,1016511.3298490258
40,1018377.2020600035
41,1012487.5580418708
42,1011398.5813222481
43,1017597.4214343593
44,1020558.4502430038
45,1020181.2780890951
46,1022417.5899482302
47,1038314.6623135139
48,1041319.1682916431
49,1045335.0028982211
50,1045765.0437821379
51,1044802.079055868
52,1048790.1220220062
53,1052274.469355198
54,1053512.4836443046
55,1062195.1232746837
56,1071193.0830050863
57,1070319.647862972
58,1066975.609333734
59,1068909.947347377
60,1074879.0021863244
61,1069527.0009389885
62,1066018.3136005062
