,0
0,3623.9574366635643
1,-2617.1869532344863
2,-6480.9427980131
3,-5854.382349531865
4,13104.677519058343
5,1913.9897380492184
6,9420.910473235184
7,6512.104382444872
8,-1936.1374445955735
9,2461.010837081354
10,-739.3042744137347
11,5502.712336967466
12,-815.9890407514758
13,1465.1259312184993
14,-6246.042598152766
15,-997.4252862695139
16,-5719.369479338871
17,342.6369446811732
18,-3778.051291154232
19,4618.9229056821205
20,-7716.268908972852
21,4302.25046196999
22,-65.72519714338705
23,-412.3703138686251
24,15265.840477029327
25,-6893.511777776759
26,-13163.495806367835
27,-20069.22911990364
28,4025.807479229523
29,1957.0046075743157
30,20937.06940071541
31,7453.1879483317025
32,-10549.920753637794
33,-13969.115597316064
34,-4300.736246864311
35,-7441.607163736364
36,-2123.3477864931338
37,4250.363361899974
38,4969.490693229251
39,17104.984725814313
40,3753.5561369603965
41,5657.175570278894
42,-6327.354973783484
43,6365.210238818312
44,3392.3099773477297
45,-5339.0141674240585
46,9427.436163954902
47,9872.07644114294
48,4514.099786222912
49,5286.788379247999
50,2613.6820865545888
51,1257.5976151623763
52,3832.451873946702
53,-1416.3892579243984
54,6786.602376565104
55,1645.7690145445522
56,-85.75690075219609
57,5055.404912805418
58,3380.800751058152
59,2042.8194368968252
60,49.8618452353403
61,-20168.212184022646
