,0
0,1432589.8797217854
1,1430572.592561256
2,1442441.920088768
3,1425944.1873416048
4,1432161.4128944967
5,1423869.7214437504
6,1426132.3983494814
7,1425407.1522931503
8,1415722.6846848975
9,1409161.629124512
10,1426692.5428245796
11,1425521.7991464317
12,1409561.0943941034
13,1403272.037850596
14,1411104.7649368835
15,1402936.4539305659
16,1408095.8230837006
17,1412729.8743585523
18,1403924.6840605866
19,1370856.2382970427
20,1367165.1295692718
21,1350878.67216172
22,1363973.1454807292
23,1377780.9771319889
24,1389709.445293693
25,1388233.0180012072
26,1394268.346046233
27,1388738.8827693753
28,1384213.2784847538
29,1391576.1276284829
30,1388177.772030746
31,1389295.4491713524
32,1389681.9144763805
33,1387710.3389348642
34,1403736.2358497302
35,1394760.7359793438
36,1393607.858582952
37,1397297.8539089954
38,1397803.1014795627
39,1402370.5616813865
40,1406392.78465149
41,1408969.7223059474
42,1401918.107073423
43,1394245.7972859573
44,1383711.657599061
45,1382458.2778542195
46,1381172.6005872088
47,1383278.6672615681
48,1383404.8403061612
49,1388293.563294787
50,1382262.6614964134
51,1375531.9298958164
52,1370179.2499925983
53,1367711.1704143
54,1380276.6564005427
55,1378721.339983848
56,1384790.389298444
57,1387403.594432484
58,1383715.8962271267
59,1378498.4559162525
60,1379288.3795101615
61,1378359.1201868264
62,1373778.2253562468
