,0
0,10027.083502921276
1,8684.187641261844
2,-1944.549604042666
3,-22296.509032806614
4,7411.597783324309
5,7689.257782178
6,-10283.178342462052
7,1852.7103117562365
8,19244.017169842962
9,14581.348648931133
10,4069.9321684171446
11,-4081.0745620103553
12,22136.16247970215
13,15725.74849660811
14,-4187.68244160898
15,-8242.729032779578
16,5650.3859925346915
17,6651.738861992257
18,-2287.798634009436
19,20098.60228328011
20,13893.413332139375
21,-12223.953630810138
22,-10643.669988150243
23,6585.385390417185
24,-6848.2056946947705
25,12959.983285806375
26,-12243.654082741821
27,-11871.018679142464
28,3186.7943831698503
29,-13734.20018766052
30,1.675605559721589
31,5913.3091349368915
32,-22630.380734140053
33,-2949.3662465219386
34,18444.942465890665
35,19008.13733049156
36,12351.611711413134
37,2068.3478153489996
38,-9102.922637725715
39,14275.415905973408
40,-2058.7572079263628
41,9836.365159883164
42,6143.197792314459
43,3260.542322986992
44,-24327.58518690709
45,7656.5526831878815
46,-10625.428802031558
47,2839.202228513779
48,14914.28560577822
49,2405.998301082989
50,-4433.946681242436
51,-6212.522453206126
52,3089.9765987582505
53,-12304.891388466116
54,9113.111147402786
55,-21602.12562010018
56,9800.113606130471
57,407.42781698307954
58,8005.053942436352
59,4587.338039919501
60,20182.219294633484
61,14581.54182472243
