,0
0,1570880.3299535362
1,1562005.170524892
2,1554041.3510246386
3,1532398.9094669446
4,1527695.920298674
5,1546749.0153765539
6,1546400.0996739015
7,1562080.7319132332
8,1569802.3061397544
9,1568077.3510767976
10,1572310.9770675714
11,1586815.847056984
12,1581395.8910143252
13,1563783.7562182066
14,1557781.992736413
15,1506452.405454639
16,1509144.9899628744
17,1495436.2962932372
18,1490287.9434997153
19,1494091.31509119
20,1514642.9095007533
21,1515278.1925546965
22,1515314.5566915353
23,1524116.4698900671
24,1520509.2483855407
25,1537549.1851256592
26,1534347.014542533
27,1536101.5299611243
28,1543907.1843871642
29,1556249.2445775871
30,1559884.1919726643
31,1547195.1811729355
32,1545430.0689995124
33,1532727.4268971835
34,1542928.703401763
35,1538910.2990661745
36,1542885.5043706088
37,1531410.3396313142
38,1529849.2732290113
39,1536715.973534657
40,1523602.3062743398
41,1520563.3236870107
42,1487220.2164723228
43,1488034.0838466294
44,1489130.2822831208
45,1501798.8067587593
46,1521145.546675152
47,1536220.640146708
48,1556611.2878573097
49,1558789.2144325417
50,1574021.2894314174
51,1585223.3512118945
52,1591629.3068213349
53,1588394.424337361
54,1590274.4558799367
55,1598990.323742282
56,1596785.290213442
57,1591517.9402199914
58,1584032.772248267
59,1589223.8828571797
60,1576860.7605271228
61,1559442.862828441
62,1558610.5300513117
