,0
0,962438.0133301169
1,963378.6365998068
2,963378.4739637469
3,967878.3863437469
4,967963.1040429483
5,963156.0451211325
6,967158.5379740078
7,972218.5141183964
8,971679.879980422
9,973957.8212990387
10,981189.9027855046
11,984671.2078008606
12,976148.6771778368
13,980988.0611983958
14,982395.7254533957
15,982837.7661683958
16,983384.3028933958
17,987302.3727633958
18,987116.1341967498
19,972733.3438967498
20,976874.3112567498
21,984819.418017766
22,975822.4728054148
23,986379.0918425701
24,969591.5545157882
25,960321.293866867
26,952954.6566565792
27,927085.2742713975
28,962055.5000411256
29,963540.4301723462
30,982727.0902858925
31,987593.3412109787
32,957095.3008880841
33,958140.4374793369
34,969555.9882639768
35,950171.5089618367
36,932750.8187686867
37,931130.962398214
38,928757.191369122
39,914013.8397226015
40,923885.1717377914
41,948011.8281766227
42,946809.6755090168
43,949254.1054439169
44,950907.4923028302
45,953225.2006115058
46,960659.9039493323
47,940933.0256072364
48,934671.3029284871
49,931315.2107934126
50,949888.2523920055
51,956461.1607992626
52,955342.2215155958
53,967233.3039713847
54,974711.0773784758
55,977446.838563085
56,979490.8262045574
57,979770.4247742556
58,990758.1991329313
59,994563.4627017879
60,993514.1994268692
61,995171.0584167669
62,995674.9039286069
