,0
0,1763281.9848796912
1,1732031.668758867
2,1731604.207329472
3,1737752.8791834074
4,1734414.803349111
5,1748836.9759914714
6,1756985.9937724285
7,1756652.9662978982
8,1757464.7985624755
9,1761616.4171349113
10,1760659.2015273198
11,1759362.4787079317
12,1768106.332981083
13,1767388.2541688737
14,1772435.6098577592
15,1777063.0040072154
16,1786625.596112977
17,1790652.6832764787
18,1795099.1337456254
19,1800924.186568354
20,1789288.9023580253
21,1782689.5670683754
22,1789874.862263012
23,1786614.4942784782
24,1789742.7950389322
25,1791253.5876064564
26,1790688.7583017459
27,1785551.9173967943
28,1783341.2585248908
29,1760173.4812367815
30,1752024.869613716
31,1740838.129894973
32,1745143.0533361172
33,1736497.5281466988
34,1749330.3712293617
35,1753926.5123774738
36,1760394.4100010209
37,1758052.2128587074
38,1757620.3968384326
39,1753336.0990291268
40,1753546.7204085998
41,1742727.811336376
42,1740779.9095702395
43,1746520.6957565886
44,1748269.4742478959
45,1752284.5628779996
46,1749031.4269531076
47,1751409.7148671357
48,1754834.9386071481
49,1763129.3816309292
50,1761948.7411123055
51,1752710.6865247365
52,1744400.752931744
53,1743789.6929349941
54,1734840.2687942113
55,1713453.523224005
56,1708105.3713337258
57,1695700.3155167245
58,1708094.8263916287
59,1702331.0637575034
60,1698428.2134873753
61,1689844.1121444798
62,1688173.6167594153
