,0
0,1866006.796991343
1,1882978.1485344432
2,1909442.4823305795
3,1906788.0288574565
4,1907322.966101849
5,1901810.7092733127
6,1888512.5643685965
7,1863294.2100295203
8,1848265.7274633609
9,1847950.6628562564
10,1867001.307387495
11,1894298.6706972318
12,1910245.0747318657
13,1960883.8962817974
14,1956731.4317787243
15,1939133.3213077714
16,1948005.1155079447
17,1952017.2100440566
18,1958234.6266240135
19,1956510.7016407677
20,1947738.1715887955
21,1941397.8683992645
22,1945590.9429944323
23,1945590.8463134766
24,1926842.6089348078
25,1917928.3912256877
26,1919635.331304801
27,1898832.858699564
28,1893929.8025661972
29,1888202.3396332315
30,1887146.094553373
31,1906417.4411541603
32,1912462.0036476664
33,1914057.2183573772
34,1895457.634548597
35,1887902.665553802
36,1895989.9689953793
37,1894990.8243868866
38,1895051.040327437
39,1874115.4718190248
40,1890004.7924844958
41,1902628.5890829866
42,1906782.2826045777
43,1910033.3929793674
44,1909166.6232299074
45,1899300.1807330712
46,1897344.9369435075
47,1895768.9222110258
48,1878401.8134147131
49,1878284.9282343527
50,1864240.318230656
51,1875724.0093299507
52,1876670.926777151
53,1864571.4396480012
54,1858347.2207363478
55,1867377.0015023588
56,1870624.7223159533
57,1868908.8419205623
58,1852157.1906894094
59,1868144.4461510407
60,1857272.224328703
61,1854360.3563144568
62,1856250.1409265653
