,0
0,13977.222431348637
1,-1133.6374763275962
2,2248.374937995104
3,1706.5731141043361
4,1382.486691944534
5,-956.0288032118697
6,-2081.566505152732
7,13468.788936030352
8,5140.87040665769
9,-1966.4943162528798
10,-1328.0150882583112
11,0.0
12,-181.82992876996286
13,-7274.558664062759
14,9548.43372770166
15,-1328.779115869198
16,0.0
17,-346.93085638969205
18,-1327.1033396800049
19,-1803.6207303996198
20,-17603.53710218193
21,-1306.3691416722722
22,0.0
23,4434.25681443722
24,-1309.4970430193935
25,-606.2366785139311
26,16818.454785394482
27,29309.08418364008
28,6501.859187634662
29,-901.4984796822537
30,-1359.3091035764664
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,-4044.466686752159
37,-3302.9132879220415
38,-1350.6023162053898
39,-10969.578861050075
40,-8332.980204236927
41,13971.354421547847
42,7239.389412182383
43,-4204.703609049786
44,-21398.70901900623
45,-119.4142907881178
46,4769.548285494093
47,-1330.2068224365357
48,2950.2030098834075
49,-439.1818007645197
50,14139.250494250795
51,-21745.52197151608
52,-1323.7813483837526
53,-12808.53752950998
54,-5171.999023820506
55,1208.094025354134
56,-1305.6850847776514
57,11121.410148341442
58,-15587.850765024778
59,-3213.847016524058
60,7044.355687283445
61,-14609.794293689309
