,0
0,1178400.5199613187
1,1198019.7711298543
2,1196651.6070608208
3,1196497.995543234
4,1200093.1443201234
5,1206140.3183537908
6,1210734.9084495853
7,1204025.3840419895
8,1215364.3561113705
9,1214728.1179077157
10,1195843.9521180766
11,1196081.5219551572
12,1200676.9908804174
13,1209780.2291583875
14,1215154.4576584497
15,1226728.121346822
16,1244217.4110553113
17,1245301.0484733125
18,1239409.1253468846
19,1239327.825974048
20,1249340.7502778815
21,1245866.401300694
22,1237164.9959842083
23,1242826.264763136
24,1240782.518279953
25,1231547.2971281272
26,1248848.5999124055
27,1250724.7486326273
28,1258500.949822224
29,1267065.3906531897
30,1278634.572053761
31,1272352.671048583
32,1278282.7189506139
33,1278851.7718800378
34,1280823.650285594
35,1285562.6006298258
36,1288784.4553052075
37,1290248.3547600035
38,1281731.1271743232
39,1292017.9537276318
40,1292606.6446844917
41,1293218.845899242
42,1303766.059467236
43,1308534.257884235
44,1308537.6433127942
45,1291052.9985896177
46,1279495.3865906908
47,1274733.4962951955
48,1287169.9899362149
49,1290077.8948812243
50,1293105.9095831919
51,1299799.5522792654
52,1302850.8929211162
53,1301478.6105965618
54,1294875.4301240603
55,1304421.3827308526
56,1336310.5828006796
57,1311792.2029994947
58,1307915.7353638352
59,1298299.8642006905
60,1267060.927338079
61,1268961.1830036398
62,1281995.4459038926
