,0
0,1066018.3136005062
1,1073539.8542008845
2,1070793.5309109862
3,1077015.2001169252
4,1075427.3694226134
5,1076803.6202963179
6,1074274.727581777
7,1067421.5322733612
8,1084282.4553424022
9,1088697.5264382365
10,1087273.5066530223
11,1093935.0777268016
12,1096178.6201663439
13,1095908.3903575838
14,1108976.7349109503
15,1101895.83995524
16,1095702.719701034
17,1096007.3872615448
18,1091586.5638371052
19,1100461.4270176564
20,1109227.1023731465
21,1108902.5020857726
22,1112463.664607568
23,1111452.5978515714
24,1104633.5881963712
25,1102564.829251127
26,1103954.5001302725
27,1101685.364532273
28,1106841.7337706177
29,1101442.99861749
30,1125773.6627208595
31,1127812.0462139368
32,1144699.2734826363
33,1158426.9202969149
34,1149060.1068775987
35,1149176.5671009081
36,1133334.9684094856
37,1141201.8457505293
38,1116792.640504879
39,1121968.1642398464
40,1143610.7871587528
41,1146275.3696721564
42,1142063.6669260496
43,1138682.649626007
44,1147771.5351746648
45,1152644.076668944
46,1143931.13014622
47,1135233.7955430793
48,1136304.0128407984
49,1151081.4876131508
50,1166338.4120675342
51,1169999.252028928
52,1167772.1384268235
53,1170103.4768229593
54,1163081.781652365
55,1163412.9660934764
56,1160795.3141565155
57,1173490.4069333328
58,1173987.636931277
59,1169645.983591606
60,1163581.8940413618
61,1173186.3406349798
62,1178400.5199613187
