,0
0,-1238.96344771632
1,724.9395963726565
2,242.49425243609585
3,-2516.591068906011
4,869.6834228876978
5,-4073.4150411325973
6,-195.78426518058404
7,1221.2062092965934
8,6488.9742791040335
9,2869.900274893502
10,-1542.6915911559481
11,-1330.330261432333
12,-5249.0960798393935
13,816.6052839062177
14,3.0777929895557463
15,437.33332140534185
16,5976.094739391003
17,-2280.4443290350027
18,-523.483022732893
19,862.0756907623727
20,5398.580938461702
21,2167.043710021302
22,1357.9352461923845
23,929.0192425870337
24,2193.662541194586
25,-1023.5818396687973
26,660.6424208071548
27,14.934391418006271
28,2923.2367383360397
29,-2075.0243397399317
30,-2407.965578698786
31,1297.2152304784395
32,2188.1107163727283
33,-4941.321879727067
34,8824.04912606487
35,-6024.586495371768
36,658.1251416506711
37,-2384.476388420677
38,-3368.816362135345
39,-1490.4665401733946
40,-1804.2817476333585
41,2617.292631772114
42,1308.156047305325
43,-2380.1942963402253
44,6929.489903576672
45,-996.7086313511245
46,371.84473665850237
47,-1557.8153828887735
48,-9903.076534836553
49,1170.2814391010907
50,1096.948731612647
51,329.35545957740396
52,-2122.188404641114
53,4084.458199829329
54,2122.81350869406
55,1883.0239082726184
56,284.7419209778309
57,-3021.9537733425386
58,523.0815683482215
59,-3969.1519376067445
60,4204.751169913216
61,-1041.1145611940883
