,0
0,21552.044479014585
1,30774.78386182431
2,13199.411598723149
3,-21147.14223145228
4,1323.8221874551382
5,442.9462693084497
6,-12710.817984809168
7,16216.81786294165
8,5600.979312799871
9,17463.994872786338
10,-7930.140455106506
11,-4464.369802088477
12,21237.652251924155
13,-21544.374524811516
14,-8845.256931493757
15,-6233.637220487464
16,-4687.056950171012
17,-22710.98104931647
18,21023.8452650283
19,16659.305506803095
20,-6931.881800147006
21,10803.640343360137
22,-2361.2546272194013
23,21858.65901772864
24,-10481.246113206027
25,-16652.795104788383
26,-3113.3621346598957
27,697.7982947647106
28,-17528.407786751864
29,4065.408809912624
30,-8946.447760624113
31,6885.450754799182
32,5548.241796901217
33,-8700.499218735145
34,9862.113762437133
35,-16.952846040483564
36,-6397.856778552057
37,2082.0155090033077
38,15393.03015458188
39,36360.915175535716
40,8048.5870938852895
41,1147.9994178374764
42,-2191.3594998738263
43,10285.472223315388
44,-4915.360538423061
45,-3996.795858484227
46,-9577.231990721542
47,-5505.106708810199
48,-5607.256186042214
49,-24562.235233887564
50,6831.15151006612
51,3066.0802661087364
52,7051.076854162151
53,-2561.3840913134627
54,-3029.563690121053
55,-44.48946491605602
56,6124.693401870318
57,-19317.953755357536
58,9219.310146465432
59,3563.098990995437
60,-3336.993083582958
61,2062.3963690591045
