,0
0,1247959.6649487007
1,1224858.5430727066
2,1236886.611674388
3,1235667.1752352044
4,1235654.3752352044
5,1234507.7083429145
6,1225867.4143930837
7,1224088.6379768483
8,1253566.8692077072
9,1265866.533486335
10,1260860.8294837244
11,1272154.2584712417
12,1268086.824698879
13,1254545.1268619346
14,1244934.807473049
15,1235891.4770634307
16,1240739.9236249137
17,1269791.7887298963
18,1264528.0902773468
19,1263721.8667776713
20,1271040.6694078278
21,1267326.613697855
22,1294044.4697107372
23,1294824.4182361749
24,1294032.5867021538
25,1297162.2480348744
26,1299569.618738778
27,1315590.1699665764
28,1318321.9327833136
29,1335371.7265814508
30,1343347.1007408588
31,1342497.5574327752
32,1354822.0583890956
33,1365838.981624771
34,1364107.7896321532
35,1372608.1321744826
36,1348577.2196783486
37,1375177.1169588584
38,1388190.1228707754
39,1389051.4392318975
40,1405842.3182491234
41,1410352.7901166822
42,1411183.9362942567
43,1418933.7774946522
44,1430218.2679949088
45,1414768.426182776
46,1422375.63822288
47,1430601.8704103846
48,1450426.2799390946
49,1457607.0181131547
50,1472117.6126835584
51,1472135.2693883642
52,1476338.343777934
53,1454671.9773445942
54,1452062.803177096
55,1441116.555635962
56,1408030.2358797886
57,1431697.206786985
58,1417613.4674361094
59,1412687.6257136741
60,1410189.376013014
61,1408918.8822342032
62,1381318.8311403156
