,0
0,6690.274042878533
1,19449.62710322067
2,10878.783471547533
3,-11514.557347523049
4,-1482.2149633171503
5,-19980.059835075866
6,-47429.4739717585
7,8308.407717874506
8,11252.871109470027
9,29560.749824685277
10,-14292.297529885545
11,8545.110832307255
12,-21516.54110980523
13,-6135.505878634518
14,-10616.035230480134
15,19623.729491596576
16,14469.367343672784
17,-439.1862881856505
18,17682.846989861922
19,8654.211303819902
20,17281.616654918995
21,-7471.969443634618
22,7656.721548583824
23,-10210.471537333913
24,3048.8987908784766
25,-2384.726332787657
26,-11485.149051709566
27,15492.08797706617
28,14257.197522057453
29,-6511.761133604916
30,-602.251948276069
31,22697.405015318654
32,550.072084298823
33,-10723.947791275335
34,-16929.03914298117
35,9516.003430451266
36,12439.166560473619
37,-6933.769899234874
38,-5934.472079892177
39,3132.7950323144905
40,-16243.158236216987
41,-7878.183787036687
42,9850.943328642286
43,-3824.2643728535622
44,2356.5971105371136
45,312.10568084730767
46,-19949.978105286602
47,-7954.279595869826
48,-23470.218831534497
49,-320.01976729137823
50,-12284.081009297399
51,-12425.159316833597
52,-1169.3916721318383
53,31030.391545870574
54,8244.718848760473
55,44722.37540792115
56,-2892.238314791117
57,1238.5406166401226
58,5955.161214950029
59,3015.445387258893
60,-6173.2230383907445
61,-11507.660581129836
