,0
0,1776235.415182155
1,1772950.580585842
2,1774390.9846756246
3,1783646.6285995615
4,1789064.1496439218
5,1799757.4886170211
6,1796383.811300902
7,1797218.0199652768
8,1802709.8039069632
9,1799368.100454536
10,1798193.3920907143
11,1803735.9929603157
12,1803701.1049383217
13,1805870.9155532364
14,1804907.8521613549
15,1813682.5766303197
16,1812005.2750539493
17,1814218.6507933545
18,1792390.4848266053
19,1789316.2204719002
20,1793169.4026672922
21,1787222.2612256317
22,1824782.9856144718
23,1827290.3272425635
24,1818925.1147911632
25,1829271.0719275628
26,1827320.8613040294
27,1819016.9537505577
28,1823759.2478266617
29,1821990.0341379582
30,1816924.5265548555
31,1817963.4299533193
32,1821484.8526979124
33,1810287.3406352836
34,1778702.5059131167
35,1786910.4723295337
36,1769814.7735578134
37,1749557.96307646
38,1717305.493795489
39,1724445.1000750624
40,1729443.7087637917
41,1731735.156296805
42,1749779.44487469
43,1756123.9616293604
44,1751625.5566023416
45,1750901.9193425812
46,1752844.245652097
47,1758085.7292364845
48,1762008.4497277301
49,1762544.6830292542
50,1766187.419407291
51,1782574.1874728291
52,1774388.5605970982
53,1774833.28985812
54,1739539.365948885
55,1727606.795059279
56,1730017.06421028
57,1697676.818895993
58,1683437.3425394923
59,1701554.922289355
60,1711331.2520158913
61,1721761.7884946929
62,1708338.591507335
