,0
0,1795303.357438657
1,1800925.891061798
2,1799111.1499203278
3,1804369.3306559515
4,1796543.2485750387
5,1801075.0572713176
6,1798794.041142176
7,1801578.8153281552
8,1804437.4871048105
9,1778828.9731895523
10,1776855.1505786222
11,1768628.2274007215
12,1772991.9055350877
13,1772790.8106133868
14,1770664.5631280125
15,1774616.758132487
16,1775077.6471394682
17,1773403.9630304126
18,1765321.8967048272
19,1764557.3021790702
20,1771544.2285567864
21,1775131.4358180088
22,1771468.9141668116
23,1773293.2411032126
24,1771976.9079347078
25,1770307.3150994624
26,1771237.5454209892
27,1762769.0311121466
28,1766839.5007291064
29,1765795.202269611
30,1766031.817909468
31,1762350.2313992186
32,1769141.3625854987
33,1766101.1441020828
34,1763782.4403521803
35,1764934.4237490483
36,1759674.925916675
37,1770346.0972885375
38,1778122.487780308
39,1773492.9287257749
40,1776796.2609254587
41,1772543.1846041887
42,1766855.3703986178
43,1771110.595823436
44,1778688.5558590475
45,1771732.4035177482
46,1772090.9005997921
47,1766568.8131598735
48,1769498.477185959
49,1769446.1815704056
50,1768489.563585565
51,1770697.1805196549
52,1778067.1308565752
53,1778670.6730790632
54,1776198.0501987142
55,1772043.9336096377
56,1775713.805817298
57,1776200.303166152
58,1778343.0999799636
59,1769951.7395623298
60,1776513.4585364785
61,1774825.759937288
62,1781324.7899508732
