,0
0,-21.063735498813912
1,-7980.127974089934
2,967.9983203525189
3,-765.4567945590243
4,7588.63564503612
5,-3387.3302357038483
6,5102.887343073031
7,5541.342465321301
8,-3327.7645875473972
9,3630.925473147072
10,1348.3984808728565
11,2188.715531834634
12,3192.522103293799
13,1654.5650249570608
14,-899.7078169353772
15,-2129.8260497704614
16,-1604.2410953172948
17,-3805.3695415703114
18,-801.4215143527836
19,4500.214113223366
20,3438.3292129256297
21,-583.2898953449912
22,1057.4151097745635
23,-3472.2813884897623
24,-1045.4935506510083
25,2424.2115928295534
26,3995.7688498545904
27,2525.1520832853857
28,2208.439165288117
29,1084.787072517909
30,2950.765065693995
31,-460.2471960866824
32,-1974.4558056613896
33,3098.5447449418716
34,-1597.8809905638918
35,-2186.3628392729443
36,2929.7449835524894
37,-3082.9300219200086
38,2417.197286253795
39,-1617.3458946840838
40,17.99920236109756
41,148.96397767565213
42,-1180.8678044611588
43,4888.572787771234
44,-4858.97511698585
45,6435.893085350748
46,-356.60153375938535
47,275.511514787795
48,6204.212257427862
49,-4491.67392915138
50,-1047.703404343687
51,-571.5511313141324
52,1786.7664279581513
53,2101.88161636726
54,1879.9433122663759
55,-6662.012482542079
56,407.47803641296923
57,-4216.327399402857
58,-2516.0014475039206
59,-1007.8976734932512
60,2235.3329642706085
61,-8153.237774773734
