,0
0,1281995.4459038926
1,1310205.7305061878
2,1309072.0930298602
3,1311320.4679678553
4,1313027.0410819596
5,1314409.5277739041
6,1313453.4989706923
7,1311371.9324655395
8,1324840.72140157
9,1329981.5918082276
10,1328015.0974919747
11,1326687.0824037164
12,1326687.0824037164
13,1326505.2524749464
14,1319230.6938108837
15,1328779.1275385853
16,1327450.3484227161
17,1327450.3484227161
18,1327103.4175663264
19,1325776.3142266464
20,1323972.6934962468
21,1306369.156394065
22,1305062.7872523926
23,1305062.7872523926
24,1309497.0440668298
25,1308187.5470238104
26,1307581.3103452965
27,1324399.765130691
28,1353708.849314331
29,1360210.7085019657
30,1359309.2100222835
31,1357949.900918707
32,1357949.900918707
33,1357949.900918707
34,1357949.900918707
35,1357949.900918707
36,1357949.900918707
37,1353905.4342319549
38,1350602.5209440328
39,1349251.9186278274
40,1338282.3397667774
41,1329949.3595625404
42,1343920.7139840883
43,1351160.1033962707
44,1346955.3997872209
45,1325556.6907682146
46,1325437.2764774265
47,1330206.8247629206
48,1328876.617940484
49,1331826.8209503675
50,1331387.639149603
51,1345526.8896438538
52,1323781.3676723377
53,1322457.586323954
54,1309649.048794444
55,1304477.0497706234
56,1305685.1437959776
57,1304379.4587112
58,1315500.8688595414
59,1299913.0180945166
60,1296699.1710779925
61,1303743.526765276
62,1289133.7324715867
