,0
0,1294929.728630841
1,1303643.0870915654
2,1330189.499292491
3,1325441.8144715545
4,1327654.151720074
5,1319197.22750983
6,1324860.160608929
7,1313958.874681648
8,1316006.5289593714
9,1323203.712189104
10,1316938.753213521
11,1332272.952476992
12,1329311.4693202956
13,1298634.4350261376
14,1302278.5442392558
15,1292315.0088203321
16,1300467.4403077883
17,1314023.8109422124
18,1308121.658750179
19,1347107.003963343
20,1347040.9097932577
21,1367364.590973951
22,1367411.3372144392
23,1367264.1445700356
24,1346931.6564988394
25,1354377.6771831713
26,1345494.5865986173
27,1338855.274743189
28,1319691.3363682022
29,1333177.0412203579
30,1327599.4339628345
31,1330540.7652205292
32,1341732.8674162559
33,1354303.1664626072
34,1341023.3350823456
35,1327943.245470943
36,1313279.8081632499
37,1317015.7639410417
38,1338607.3399562053
39,1364035.6053338072
40,1363760.6659706726
41,1365545.309524437
42,1365419.1578524355
43,1357967.0505420803
44,1381293.2008136313
45,1386338.6164657963
46,1399475.8655907111
47,1402000.561550788
48,1407095.0045295188
49,1404712.4271655234
50,1397406.6515688002
51,1402231.9768539534
52,1406180.6468767042
53,1410077.6337270525
54,1419674.2828928274
55,1416284.8807558666
56,1420018.3123010227
57,1413412.1163955007
58,1408217.875989714
59,1414483.466943197
60,1424184.211408652
61,1432091.061089073
62,1431299.0926941412
