,0
0,1589674.8239626852
1,1604189.5667665345
2,1592069.5070649104
3,1590588.0303382564
4,1602557.8763107911
5,1604066.5026802903
6,1602804.5482222114
7,1593791.8556757204
8,1602308.0646423504
9,1586145.588332104
10,1587083.6832454742
11,1584314.3870169644
12,1569947.8376066855
13,1557413.9236419508
14,1569185.6204197519
15,1587764.399193783
16,1587960.2940668392
17,1592238.3094452736
18,1594142.133384355
19,1598175.9783221453
20,1585390.8452200533
21,1605145.7456211876
22,1612088.3132857669
23,1608764.145967765
24,1617273.5541572482
25,1620453.9716808405
26,1618445.8733824806
27,1603708.5327420353
28,1609302.0373792413
29,1604780.009482983
30,1587189.2394602776
31,1583678.5306235554
32,1583396.5757028046
33,1560556.2014760412
34,1552686.4224294436
35,1566769.1129824647
36,1569274.7190359682
37,1586828.9806500357
38,1588905.7985420167
39,1582716.3541330944
40,1576464.9480065282
41,1587173.6941539834
42,1582738.1836670658
43,1581237.9222931964
44,1576165.3070946117
45,1589044.2100399826
46,1580807.5994742997
47,1572483.4302957498
48,1548760.3349039603
49,1552777.1883470477
50,1544885.213856744
51,1523353.717462959
52,1511202.4229202108
53,1510979.258948215
54,1520469.271642683
55,1517111.3550120606
56,1529753.8654413205
57,1498606.2778719843
58,1498329.9430566605
59,1510226.0288427589
60,1475721.6850631468
61,1483851.9327465147
62,1513471.1084734674
