,0
0,1592166.4609527076
1,1588220.7988131037
2,1586633.1437812205
3,1586632.9406562205
4,1553694.8942310761
5,1543942.127560435
6,1489536.8966021265
7,1482449.116718529
8,1469984.1921643848
9,1498174.6938386213
10,1496676.224464475
11,1496675.990089475
12,1496676.036964475
13,1496676.115089475
14,1496676.068214475
15,1472836.3315663969
16,1485051.1424095444
17,1473256.9345907078
18,1487610.842191483
19,1494734.9013337942
20,1482512.218573052
21,1518428.6930729803
22,1508319.3136437794
23,1534486.7736412573
24,1528033.4165207322
25,1518073.7662254514
26,1513726.1487516367
27,1512218.3853600507
28,1512224.4853600508
29,1537702.2667141508
30,1550818.7420037852
31,1548630.401776657
32,1543878.2878981968
33,1553929.5729259076
34,1562992.4736553682
35,1570963.3828977072
36,1564293.646322328
37,1549272.5719646963
38,1565234.6703061548
39,1570635.8549370205
40,1569012.660620162
41,1538878.374090966
42,1541871.6446989398
43,1565809.7847879024
44,1572531.0412673918
45,1595445.2952688197
46,1591952.6118949803
47,1578446.8049638418
48,1589117.7866723365
49,1584703.911681484
50,1600925.2036076684
51,1604865.2108102785
52,1582339.0596411412
53,1588362.4514498361
54,1583616.49900649
55,1581526.7119246025
56,1560332.639329473
57,1558530.0422927581
58,1572618.3227201365
59,1570760.3765610459
60,1574216.1512792618
61,1567027.3036341637
62,1570880.3299535362
