,0
0,1718831.146579012
1,1737384.9277217654
2,1768159.7115835897
3,1781359.1231823128
4,1760211.9809508605
5,1761535.8031383157
6,1761978.7494076241
7,1749267.931422815
8,1765484.7492857566
9,1771085.7285985565
10,1788549.7234713428
11,1780619.5830162363
12,1776155.2132141478
13,1797392.865466072
14,1775848.4909412605
15,1767003.2340097667
16,1760769.5967892793
17,1756082.5398391082
18,1733371.5587897918
19,1754395.40405482
20,1771054.7095616232
21,1764122.8277614762
22,1774926.4681048363
23,1772565.213477617
24,1794423.8724953455
25,1783942.6263821395
26,1767289.8312773511
27,1764176.4691426912
28,1764874.267437456
29,1747345.859650704
30,1751411.2684606167
31,1742464.8206999926
32,1749350.2714547918
33,1754898.513251693
34,1746198.0140329578
35,1756060.127795395
36,1756043.1749493545
37,1749645.3181708024
38,1751727.3336798057
39,1767120.3638343876
40,1803481.2790099233
41,1811529.8661038086
42,1812677.865521646
43,1810486.5060217723
44,1820771.9782450877
45,1815856.6177066646
46,1811859.8218481804
47,1802282.5898574588
48,1796777.4831486486
49,1791170.2269626064
50,1766607.9917287189
51,1773439.143238785
52,1776505.2235048937
53,1783556.3003590559
54,1780994.9162677424
55,1777965.3525776214
56,1777920.8631127053
57,1784045.5565145756
58,1764727.602759218
59,1773946.9129056835
60,1777510.011896679
61,1774173.018813096
62,1776235.415182155
